label,timestamp1,timestamp2,FP1_fir,FP2_fir,FP3_fir,FP4_fir,FP5_fir,FP6_fir,FP7_fir,FP8_fir,ToF_fir
stationary,,,252.23696899414062,252.70066833496094,252.63037109375,252.1319122314453,252.323974609375,251.56556701660156,252.15171813964844,251.67059326171875,71.00997924804688
stationary,,,249.34933471679688,249.47174072265625,249.24493408203125,249.38470458984375,249.56826782226562,249.3001708984375,249.01806640625,248.7822265625,70.72830963134766
stationary,,,247.83331298828125,247.7367706298828,247.33279418945312,248.01687622070312,248.2546844482422,247.68605041503906,246.9552001953125,246.7716522216797,70.68907928466797
stationary,,,247.00381469726562,246.86199951171875,246.29034423828125,247.1719970703125,247.33119201660156,246.65696716308594,245.83213806152344,245.63812255859375,71.07716369628906
stationary,,,246.13938903808594,246.19915771484375,245.48976135253906,246.05377197265625,245.93136596679688,246.0565185546875,245.1733856201172,245.06692504882812,71.67806243896484
stationary,,,245.62216186523438,246.1046905517578,245.2110595703125,244.8176727294922,244.29132080078125,246.57667541503906,245.272216796875,245.30006408691406,72.04670715332031
stationary,,,245.2693328857422,245.9752655029297,244.4176483154297,243.78269958496094,243.03445434570312,246.41619873046875,244.6923065185547,244.68531799316406,72.21697998046875
stationary,,,242.85525512695312,243.57363891601562,241.25418090820312,241.29617309570312,240.6543731689453,243.07595825195312,241.56158447265625,241.35009765625,72.7835922241211
stationary,,,239.19297790527344,239.93484497070312,236.9079132080078,238.55860900878906,238.30490112304688,237.45318603515625,237.08261108398438,236.61749267578125,73.68710327148438
stationary,,,237.1946258544922,238.2473602294922,234.844482421875,237.5279083251953,237.76422119140625,233.91827392578125,235.20870971679688,234.71568298339844,74.3914566040039
stationary,,,239.1748809814453,240.31263732910156,237.32899475097656,239.7062225341797,240.2519989013672,235.90750122070312,238.15432739257812,237.837890625,74.23979187011719
stationary,,,244.17984008789062,244.70071411132812,242.69381713867188,244.3922882080078,244.869384765625,241.47100830078125,243.5709228515625,243.47640991210938,73.54235076904297
stationary,,,248.9044952392578,248.50448608398438,247.3731689453125,248.9643096923828,248.99911499023438,246.67208862304688,247.6880340576172,247.71437072753906,72.97012329101562
stationary,,,251.2960662841797,250.40603637695312,249.2840118408203,251.59742736816406,251.36460876464844,248.63478088378906,248.909912109375,248.90989685058594,72.73735046386719
stationary,,,250.45350646972656,249.73460388183594,247.83221435546875,250.61476135253906,250.91680908203125,246.82821655273438,247.54823303222656,247.487060546875,72.91936492919922
stationary,,,247.8970184326172,247.5213623046875,245.38107299804688,247.80490112304688,249.60043334960938,243.39207458496094,246.1750946044922,245.97314453125,73.30598449707031
stationary,,,246.9709930419922,246.5968475341797,245.2914276123047,246.55210876464844,250.11724853515625,242.12911987304688,247.49635314941406,246.8509979248047,73.82542419433594
stationary,,,250.6614532470703,249.785888671875,249.96800231933594,250.1600799560547,254.57351684570312,245.53326416015625,252.76004028320312,251.072021484375,74.24669647216797
stationary,,,257.72015380859375,256.3473815917969,257.3222961425781,257.6771545410156,261.34173583984375,252.12335205078125,259.4033203125,256.8580627441406,74.17115020751953
stationary,,,265.67706298828125,263.9583435058594,264.1559143066406,265.86474609375,267.4185485839844,259.1990051269531,264.5494689941406,262.38134765625,73.7621841430664
stationary,,,271.23931884765625,269.8308410644531,269.0119934082031,271.4750671386719,271.18310546875,264.72332763671875,267.71160888671875,267.1973571777344,73.39904022216797
stationary,,,272.1583251953125,270.99609375,270.3128662109375,272.4632568359375,271.6737976074219,267.46173095703125,267.9485168457031,269.46820068359375,73.39505004882812
stationary,,,270.9361877441406,269.31475830078125,269.7772216796875,272.0090637207031,271.77008056640625,267.48040771484375,266.5107116699219,268.78533935546875,73.41587829589844
stationary,,,268.53277587890625,265.62579345703125,267.8207092285156,271.1097412109375,270.48297119140625,265.5973205566406,264.28631591796875,265.95648193359375,73.03678131103516
stationary,,,268.8398132324219,264.5439453125,267.23492431640625,272.12847900390625,269.68798828125,263.9168701171875,263.5767517089844,263.90301513671875,72.38459777832031
stationary,,,271.35076904296875,266.41229248046875,267.3108215332031,273.9938659667969,268.2386474609375,261.8665466308594,263.3829040527344,262.2645263671875,72.00499725341797
stationary,,,274.11956787109375,268.634033203125,266.4219970703125,274.0822448730469,265.1282043457031,258.7488708496094,261.6050109863281,259.4885559082031,72.26021575927734
stationary,,,273.1453857421875,267.72991943359375,263.3461608886719,270.12310791015625,260.2513427734375,255.16969299316406,257.81744384765625,255.51600646972656,73.1308364868164
stationary,,,265.3821105957031,260.91204833984375,256.91290283203125,261.05126953125,252.88735961914062,251.0328369140625,252.09945678710938,250.61842346191406,74.30744171142578
stationary,,,253.63731384277344,250.88111877441406,248.14820861816406,249.99957275390625,245.30380249023438,245.30032348632812,244.79595947265625,244.34759521484375,75.50898742675781
stationary,,,242.34947204589844,241.12246704101562,239.4906463623047,240.42938232421875,238.44882202148438,238.25711059570312,237.52734375,237.42279052734375,76.58806610107422
stationary,,,235.3536834716797,234.8388671875,233.85830688476562,234.73388671875,234.5194854736328,232.56654357910156,232.57781982421875,232.33018493652344,77.20643615722656
stationary,,,232.81201171875,232.62840270996094,231.9288787841797,233.10256958007812,233.57269287109375,230.68751525878906,231.1825714111328,231.0740966796875,77.06614685058594
stationary,,,233.29933166503906,233.01974487304688,232.3346710205078,234.00228881835938,234.3525390625,231.0858917236328,231.79434204101562,231.98988342285156,76.35726165771484
stationary,,,234.2890167236328,233.7541961669922,233.06016540527344,235.01092529296875,235.00045776367188,231.57205200195312,232.3606414794922,232.8098907470703,75.69801330566406
stationary,,,235.5093536376953,234.64910888671875,234.0789794921875,236.1038818359375,235.80641174316406,232.01336669921875,233.04066467285156,233.573974609375,75.1706314086914
stationary,,,237.90625,236.7833709716797,236.46694946289062,238.40481567382812,238.077880859375,234.48770141601562,235.54156494140625,236.45993041992188,74.58007049560547
stationary,,,242.75367736816406,241.63681030273438,241.5671844482422,243.28150939941406,242.9755859375,240.6784210205078,241.39068603515625,243.38589477539062,73.95178985595703
stationary,,,247.9129638671875,247.23480224609375,247.3238067626953,248.30101013183594,248.09103393554688,249.404296875,248.4013214111328,252.43057250976562,73.57861328125
stationary,,,251.14002990722656,251.04795837402344,250.9972381591797,251.1226043701172,250.867919921875,256.2315979003906,252.8046875,258.3912048339844,73.24077606201172
stationary,,,251.0245361328125,251.54051208496094,251.26638793945312,250.5926971435547,250.18170166015625,257.8603820800781,252.82411193847656,258.3435363769531,72.6925048828125
stationary,,,250.0058135986328,251.40232849121094,250.85009765625,249.35560607910156,248.5247802734375,256.00469970703125,251.54510498046875,255.60525512695312,72.05076599121094
stationary,,,249.8511505126953,251.966064453125,251.05657958984375,249.2023468017578,248.03115844726562,252.99609375,250.92532348632812,253.0174560546875,71.7179183959961
stationary,,,252.2232666015625,254.20530700683594,252.75750732421875,251.4626007080078,250.3019256591797,251.65098571777344,252.23207092285156,252.35986328125,71.89156341552734
stationary,,,255.0251922607422,255.8709716796875,253.96409606933594,254.10231018066406,253.3152313232422,250.42080688476562,253.12881469726562,251.46009826660156,72.54229736328125
stationary,,,255.9523468017578,255.55538940429688,253.6061248779297,254.92449951171875,254.41749572753906,248.76077270507812,252.7095947265625,250.02212524414062,73.1974868774414
stationary,,,255.03762817382812,253.83709716796875,251.92913818359375,254.0565185546875,253.46951293945312,246.7107391357422,251.054443359375,248.37135314941406,73.28504180908203
stationary,,,253.072998046875,251.58541870117188,249.6202392578125,252.19534301757812,251.4137420654297,245.101318359375,248.62173461914062,246.53807067871094,72.73631286621094
stationary,,,251.22769165039062,249.98841857910156,248.07102966308594,250.42025756835938,249.45510864257812,245.25167846679688,247.03123474121094,245.778076171875,72.04182434082031
stationary,,,248.12677001953125,247.4287567138672,245.9810333251953,247.41680908203125,246.546142578125,245.2093505859375,245.18206787109375,244.8163299560547,71.77761840820312
stationary,,,244.0717010498047,243.7482452392578,243.0049285888672,243.40553283691406,242.78317260742188,243.39691162109375,242.63925170898438,242.68502807617188,72.06816101074219
stationary,,,240.02040100097656,239.73936462402344,239.48611450195312,239.4313507080078,239.1427764892578,239.9677276611328,239.3900604248047,239.5214080810547,72.69401550292969
stationary,,,237.07810974121094,236.8402862548828,236.78807067871094,236.63931274414062,236.5432891845703,236.9279327392578,236.6920928955078,236.7532958984375,73.18705749511719
stationary,,,235.61996459960938,235.4538116455078,235.4538116455078,235.39259338378906,235.3751983642578,235.41696166992188,235.3821563720703,235.39956665039062,73.34278106689453
stationary,,,235.3665771484375,235.30535888671875,235.30535888671875,235.3053741455078,235.3053741455078,235.244140625,235.32276916503906,235.32276916503906,73.27117919921875
stationary,,,235.38807678222656,235.3706817626953,235.3706817626953,235.43190002441406,235.43190002441406,235.27615356445312,235.5035400390625,235.5035400390625,73.22737121582031
stationary,,,235.45619201660156,235.45619201660156,235.45619201660156,235.6223602294922,235.6397705078125,235.24473571777344,235.66612243652344,235.66612243652344,73.21141815185547
stationary,,,235.45474243164062,235.45474243164062,235.45474243164062,235.7099609375,235.7711639404297,235.07716369628906,235.5876007080078,235.5876007080078,73.0716552734375
stationary,,,235.57861328125,235.57861328125,235.57861328125,235.83383178710938,236.0,235.1572265625,235.57861328125,235.57861328125,72.8497314453125
stationary,,,235.80743408203125,235.80743408203125,235.80743408203125,235.9735870361328,236.22882080078125,235.41238403320312,235.6397705078125,235.6397705078125,72.6050033569336
stationary,,,236.04379272460938,236.04379272460938,236.04379272460938,236.10499572753906,236.34280395507812,235.63287353515625,235.69407653808594,235.69407653808594,72.45620727539062
stationary,,,236.4193572998047,236.4193572998047,236.4193572998047,236.436767578125,236.54173278808594,235.91937255859375,235.89295959472656,235.8755645751953,72.35965728759766
stationary,,,236.82546997070312,236.82546997070312,236.82546997070312,236.82546997070312,236.7205352783203,236.218994140625,236.11404418945312,236.0702362060547,72.3846435546875
stationary,,,237.306396484375,237.306396484375,237.306396484375,237.306396484375,237.06858825683594,236.6576385498047,236.56858825683594,236.463623046875,72.80297088623047
stationary,,,237.28656005859375,237.28656005859375,237.30397033691406,237.30397033691406,237.04872131347656,236.6551971435547,236.6551971435547,236.54873657226562,73.24130249023438
stationary,,,236.67813110351562,236.67813110351562,236.73934936523438,236.75674438476562,236.57318115234375,236.1502685546875,236.23931884765625,236.17813110351562,73.25116729736328
stationary,,,235.85372924804688,235.85372924804688,236.0198974609375,236.0811004638672,235.9586944580078,235.58111572265625,235.68606567382812,235.60894775390625,72.71692657470703
stationary,,,235.27122497558594,235.27122497558594,235.5264434814453,235.69261169433594,235.509033203125,235.299072265625,235.34288024902344,235.19261169433594,72.35384368896484
stationary,,,234.9765167236328,234.9765167236328,235.2317352294922,235.48696899414062,235.2317352294922,235.13572692871094,235.1705322265625,234.9591064453125,72.68299865722656
stationary,,,234.37066650390625,234.35325622558594,234.51942443847656,234.77464294433594,234.53683471679688,234.44082641601562,234.5020294189453,234.35325622558594,73.1025161743164
stationary,,,233.7328338623047,233.671630859375,233.73284912109375,233.8990020751953,233.79405212402344,233.56668090820312,233.73284912109375,233.671630859375,73.45317840576172
stationary,,,233.26223754882812,233.0960693359375,233.1134796142578,233.1746826171875,233.27964782714844,232.85824584960938,233.1134796142578,233.0960693359375,73.76072692871094
stationary,,,233.0626678466797,232.8074493408203,232.7900390625,232.82484436035156,233.0626678466797,232.55221557617188,232.7900390625,232.8074493408203,74.30900573730469
stationary,,,232.76414489746094,232.50892639160156,232.44772338867188,232.50892639160156,232.76414489746094,232.34275817871094,232.44772338867188,232.50892639160156,74.99844360351562
stationary,,,232.2030029296875,232.03683471679688,231.8706817626953,232.03683471679688,232.2030029296875,231.9930419921875,231.8706817626953,232.05422973632812,75.50202941894531
stationary,,,231.43881225585938,231.37759399414062,231.12237548828125,231.37759399414062,231.43881225585938,231.42140197753906,231.12237548828125,231.4387969970703,75.76567077636719
stationary,,,230.5960235595703,230.56121826171875,230.30599975585938,230.56121826171875,230.5960235595703,230.72738647460938,230.30599975585938,230.72738647460938,75.72732543945312
stationary,,,229.90200805664062,229.84080505371094,229.67465209960938,229.84080505371094,229.90200805664062,230.0960235595703,229.67465209960938,230.0960235595703,75.5612564086914
stationary,,,229.50697326660156,229.34080505371094,229.27960205078125,229.34080505371094,229.50697326660156,229.57862854003906,229.27960205078125,229.59603881835938,75.62932586669922
stationary,,,229.35125732421875,229.09603881835938,229.07861328125,229.07862854003906,229.35125732421875,229.20098876953125,229.07861328125,229.24478149414062,75.85124206542969
stationary,,,229.25523376464844,229.00001525878906,229.00001525878906,228.9387969970703,229.25523376464844,228.89503479003906,229.00001525878906,228.99998474121094,76.13285827636719
stationary,,,229.08753967285156,228.92137145996094,228.92137145996094,228.7552032470703,229.08753967285156,228.68357849121094,228.92137145996094,228.7726287841797,76.34127044677734
stationary,,,228.81642150878906,228.7552032470703,228.7552032470703,228.49998474121094,228.81642150878906,228.49998474121094,228.7552032470703,228.49998474121094,76.32687377929688
stationary,,,228.5174102783203,228.49998474121094,228.51739501953125,228.26217651367188,228.5174102783203,228.35122680664062,228.51739501953125,228.26217651367188,76.12387084960938
stationary,,,228.26217651367188,228.26217651367188,228.32339477539062,228.1572265625,228.26217651367188,228.26217651367188,228.32339477539062,228.1572265625,75.83087921142578
stationary,,,228.17462158203125,228.17462158203125,228.34078979492188,228.2795867919922,228.17462158203125,228.32337951660156,228.34078979492188,228.2795867919922,75.6835708618164
stationary,,,228.34078979492188,228.34078979492188,228.5960235595703,228.57859802246094,228.34078979492188,228.61343383789062,228.5960235595703,228.57859802246094,75.51195526123047
stationary,,,228.74476623535156,228.74476623535156,228.99998474121094,228.99998474121094,228.74476623535156,229.06118774414062,228.99998474121094,228.99998474121094,75.2273178100586
stationary,,,229.25521850585938,229.25521850585938,229.4387969970703,229.4387969970703,229.25521850585938,229.58755493164062,229.42138671875,229.42138671875,74.86719512939453
stationary,,,229.67660522460938,229.67660522460938,229.79901123046875,229.79901123046875,229.67660522460938,229.99302673339844,229.73780822753906,229.73780822753906,74.75325775146484
stationary,,,229.9039764404297,229.9039764404297,230.08755493164062,230.08755493164062,229.9039764404297,230.17660522460938,229.92138671875,229.92138671875,74.92835235595703
stationary,,,229.9825897216797,229.96519470214844,230.23780822753906,230.23780822753906,229.9825897216797,230.1487579345703,229.9825897216797,229.9825897216797,75.2552261352539
stationary,,,229.98260498046875,229.92140197753906,230.23782348632812,230.23782348632812,229.98260498046875,230.04380798339844,229.98260498046875,229.98260498046875,75.51044464111328
stationary,,,229.95620727539062,229.7900390625,230.13978576660156,230.12237548828125,229.95620727539062,229.97361755371094,229.95620727539062,229.97361755371094,75.55274200439453
stationary,,,230.10391235351562,229.8660888671875,230.2611541748047,230.18252563476562,230.10391235351562,230.12132263183594,230.13873291015625,230.21734619140625,75.3691635131836
stationary,,,230.92391967773438,230.7299041748047,231.1951141357422,230.98513793945312,230.90652465820312,230.98512268066406,231.0289306640625,231.25628662109375,74.93183135986328
stationary,,,233.06033325195312,233.06031799316406,233.52545166015625,233.16526794433594,232.99911499023438,233.243896484375,233.33143615722656,233.77023315429688,74.19401550292969
stationary,,,236.48193359375,236.64111328125,236.88043212890625,236.58839416503906,236.28094482421875,236.71131896972656,236.8087921142578,237.34564208984375,73.42782592773438
stationary,,,239.7850799560547,239.93531799316406,239.8810577392578,239.8289031982422,239.40745544433594,240.03970336914062,240.03134155273438,240.54869079589844,73.03143310546875
stationary,,,242.6343536376953,242.50360107421875,242.2469024658203,242.75469970703125,242.23828125,242.8538360595703,242.64190673828125,243.08023071289062,73.38158416748047
stationary,,,244.97874450683594,244.55580139160156,244.34584045410156,245.330078125,244.9405975341797,245.85545349121094,244.9070281982422,245.6309814453125,73.90892028808594
stationary,,,246.51019287109375,245.6271514892578,245.4450225830078,247.5155792236328,247.7135467529297,248.62367248535156,246.1639862060547,247.66995239257812,73.9188461303711
stationary,,,245.86422729492188,244.52139282226562,244.23138427734375,247.4901123046875,248.2518310546875,248.53123474121094,245.0566864013672,247.2312774658203,73.3642349243164
stationary,,,244.6512908935547,242.9030303955078,242.55874633789062,246.6373748779297,247.5517578125,245.78501892089844,243.08116149902344,245.03533935546875,73.16818237304688
stationary,,,244.8682098388672,243.04290771484375,242.77178955078125,246.7532501220703,247.33782958984375,243.43255615234375,242.70013427734375,243.6519012451172,73.68606567382812
stationary,,,246.54830932617188,245.1074676513672,245.00245666503906,247.90164184570312,248.14796447753906,243.95387268066406,244.4363250732422,244.58859252929688,74.58007049560547
stationary,,,248.554931640625,247.59181213378906,247.55699157714844,249.33447265625,249.482666015625,246.6390380859375,246.9604949951172,246.944091796875,75.59300994873047
stationary,,,249.79331970214844,249.38079833984375,249.38079833984375,249.9157257080078,250.00332641601562,249.17420959472656,249.06582641601562,249.1722412109375,76.7115249633789
stationary,,,250.99392700195312,250.78598022460938,250.78598022460938,250.6859588623047,250.86952209472656,250.83924865722656,250.67257690429688,250.7864990234375,77.96513366699219
stationary,,,251.43980407714844,251.195068359375,251.195068359375,250.9816131591797,251.2542266845703,251.1339111328125,251.19503784179688,251.23886108398438,78.85372924804688
stationary,,,251.42335510253906,251.00045776367188,251.00045776367188,251.12437438964844,251.44081115722656,250.76263427734375,251.06167602539062,251.0178680419922,79.04925537109375
stationary,,,250.6801300048828,250.1885986328125,250.22341918945312,250.78509521484375,251.1000213623047,249.92440795898438,250.38958740234375,250.24082946777344,78.37956237792969
stationary,,,249.4810333251953,249.15567016601562,249.27809143066406,249.91287231445312,250.18551635742188,249.0069580078125,249.53330993652344,249.33929443359375,77.15723419189453
stationary,,,248.06968688964844,248.12936401367188,248.4442901611328,248.5626983642578,248.747802734375,248.2940216064453,248.6995086669922,248.61044311523438,76.09259033203125
stationary,,,246.88465881347656,247.3950958251953,247.82693481445312,247.23440551757812,247.37269592285156,247.87913513183594,248.02789306640625,248.13436889648438,75.68009185791016
stationary,,,246.1451873779297,246.91085815429688,247.1939239501953,246.34619140625,246.55616760253906,247.52781677246094,247.36012268066406,247.61534118652344,75.74774169921875
stationary,,,245.46969604492188,246.20602416992188,246.13436889648438,245.7318878173828,246.01498413085938,246.9039764404297,246.42288208007812,246.73780822753906,75.84428405761719
stationary,,,244.79751586914062,245.34132385253906,245.01451110839844,245.2189178466797,245.35171508789062,246.0791778564453,245.35879516601562,245.67520141601562,75.7437973022461
stationary,,,243.9188995361328,244.2527313232422,244.0323028564453,244.42933654785156,244.20050048828125,245.05319213867188,244.2875518798828,244.56016540527344,75.4144287109375
stationary,,,242.5870819091797,242.7094268798828,242.73728942871094,243.0084686279297,242.5328369140625,243.3407440185547,242.8144073486328,242.98057556152344,74.74077606201172
stationary,,,240.5208282470703,240.41586303710938,240.60989379882812,240.74819946289062,240.22186279296875,240.67115783691406,240.56613159179688,240.60995483398438,73.82189178466797
stationary,,,237.90797424316406,237.670166015625,237.8975372314453,237.96917724609375,237.60894775390625,237.63333129882812,237.85372924804688,237.8099365234375,73.04930114746094
stationary,,,235.5328826904297,235.26025390625,235.56625366210938,235.4890899658203,235.30551147460938,235.0662384033203,235.47023010253906,235.30406188964844,72.65868377685547
stationary,,,233.9009246826172,233.6735382080078,234.17355346679688,233.73477172851562,233.7173614501953,233.50738525390625,233.94618225097656,233.69093322753906,72.3178939819336
stationary,,,233.09207153320312,232.84727478027344,233.52389526367188,232.81942749023438,232.94180297851562,232.72488403320312,233.0851287841797,232.84727478027344,71.87612915039062
stationary,,,233.62335205078125,233.28952026367188,233.9661102294922,233.2720947265625,233.4487762451172,233.07110595703125,233.4292755126953,233.32432556152344,71.4721450805664
stationary,,,235.42648315429688,235.00509643554688,235.48768615722656,234.9717254638672,235.19906616210938,234.62745666503906,235.02255249023438,235.1275177001953,71.20248413085938
stationary,,,238.175048828125,237.753662109375,237.99844360351562,237.5262908935547,237.64175415039062,237.16610717773438,237.84817504882812,238.08599853515625,71.03482055664062
stationary,,,240.50894165039062,240.1925048828125,240.2711181640625,239.7084503173828,239.66464233398438,239.4810791015625,240.43032836914062,240.6681365966797,70.98955535888672
stationary,,,241.57763671875,241.39405822753906,241.41146850585938,240.83982849121094,240.5845947265625,240.6999969482422,241.67713928222656,241.78208923339844,71.12240600585938
stationary,,,241.3417205810547,241.280517578125,241.280517578125,240.7820281982422,240.42185974121094,240.59844970703125,241.38548278808594,241.280517578125,71.3775863647461
stationary,,,240.23095703125,240.23095703125,240.2135467529297,239.8533172607422,239.55430603027344,239.5806884765625,240.08074951171875,239.84292602539062,71.51045227050781
stationary,,,239.02432250976562,239.0855255126953,239.02432250976562,238.7954864501953,238.61192321777344,238.47906494140625,238.8651123046875,238.60989379882812,71.5
stationary,,,237.75376892089844,237.91993713378906,237.75376892089844,237.75376892089844,237.6925811767578,237.4214324951172,237.75376892089844,237.5876007080078,71.4547348022461
stationary,,,236.6412811279297,236.89649963378906,236.6412811279297,236.8352813720703,236.81788635253906,236.50144958496094,236.81788635253906,236.7566680908203,71.4651870727539
stationary,,,235.55221557617188,235.80743408203125,235.55221557617188,235.79002380371094,235.79002380371094,235.45619201660156,235.72882080078125,235.71141052246094,71.4228515625
stationary,,,234.62936401367188,234.7955322265625,234.62936401367188,234.7955322265625,234.7955322265625,234.46319580078125,234.62936401367188,234.62936401367188,71.15026092529297
stationary,,,234.08558654785156,234.14678955078125,234.08558654785156,234.14678955078125,234.14678955078125,233.83035278320312,233.89157104492188,233.89157104492188,70.93531799316406
stationary,,,233.85125732421875,233.8860626220703,233.85125732421875,233.86866760253906,233.86866760253906,233.59603881835938,233.61343383789062,233.61343383789062,71.05923461914062
stationary,,,233.71142578125,233.75521850585938,233.6940155029297,233.6940155029297,233.6940155029297,233.54527282714844,233.54527282714844,233.54527282714844,71.67463684082031
stationary,,,233.46517944335938,233.5701446533203,233.4039764404297,233.4039764404297,233.4039764404297,233.40399169921875,233.40399169921875,233.40399169921875,72.49152374267578
stationary,,,233.14877319335938,233.25523376464844,233.00001525878906,233.00001525878906,233.00001525878906,233.1487579345703,233.1487579345703,233.1487579345703,73.05622100830078
stationary,,,232.7726287841797,232.83383178710938,232.57861328125,232.57861328125,232.57861328125,232.81643676757812,232.83384704589844,232.83384704589844,73.06464385986328
stationary,,,232.3512420654297,232.4109344482422,232.26219177246094,232.26219177246094,232.26219177246094,232.45619201660156,232.5,232.5174102783203,72.52639770507812
stationary,,,231.98956298828125,232.06118774414062,232.07861328125,232.07861328125,232.07861328125,232.07862854003906,232.18356323242188,232.24478149414062,71.97911071777344
stationary,,,231.82339477539062,231.7900390625,232.0,232.0,232.0,231.8059844970703,231.89505004882812,232.0612030029297,71.73583984375
stationary,,,231.83383178710938,231.5,231.92137145996094,231.92137145996094,231.92137145996094,231.68356323242188,231.68356323242188,231.93878173828125,71.77262878417969
stationary,,,231.86016845703125,231.24478149414062,231.75521850585938,231.75521850585938,231.75521850585938,231.58905029296875,231.5,231.75521850585938,71.7989730834961
stationary,,,231.73779296875,231.07861328125,231.5,231.5,231.5,231.43878173828125,231.33383178710938,231.5,71.61544799804688
stationary,,,231.4825897216797,230.99998474121094,231.2273712158203,231.2273712158203,231.24478149414062,231.20994567871094,231.16615295410156,231.2273712158203,71.4019546508789
stationary,,,231.18357849121094,230.9387969970703,231.0174102783203,231.0174102783203,231.07861328125,231.0174102783203,230.99998474121094,231.0174102783203,71.29704284667969
stationary,,,230.89503479003906,230.81642150878906,230.83383178710938,230.83383178710938,230.99998474121094,230.83383178710938,230.81643676757812,230.83383178710938,71.55076599121094
stationary,,,230.66616821289062,230.64877319335938,230.64877319335938,230.64877319335938,230.90399169921875,230.64877319335938,230.5875701904297,230.64877319335938,72.00894165039062
stationary,,,230.42140197753906,230.42140197753906,230.42140197753906,230.4387969970703,230.67662048339844,230.42140197753906,230.25523376464844,230.42140197753906,72.31092071533203
stationary,,,230.0716552734375,230.0716552734375,230.0716552734375,230.1328582763672,230.23782348632812,230.0716552734375,229.81642150878906,230.0716552734375,72.2900390625
