label,timestamp1,timestamp2,FP1_fir,FP2_fir,FP3_fir,FP4_fir,FP5_fir,FP6_fir,FP7_fir,FP8_fir,ToF_fir
14524-testCPR-tooHigh,,,226.5,219.7552032470703,219.7552032470703,225.0174102783203,230.87762451171875,235.5,224.75523376464844,229.18356323242188,64.5438003540039
14524-testCPR-tooHigh,,,226.66616821289062,219.93878173828125,219.93878173828125,225.2273712158203,231.1223602294922,235.68357849121094,224.9387969970703,229.4825897216797,64.59950256347656
14524-testCPR-tooHigh,,,226.83384704589844,220.07861328125,220.07861328125,225.5,231.33383178710938,235.89505004882812,225.0612030029297,229.7726287841797,64.42133331298828
14524-testCPR-tooHigh,,,227.0696258544922,220.3582000732422,220.3582000732422,225.8074493408203,231.61341857910156,236.21836853027344,225.27960205078125,230.0174102783203,63.96523666381836
14524-testCPR-tooHigh,,,227.48060607910156,220.91941833496094,220.91941833496094,226.19204711914062,232.08558654785156,236.6746368408203,225.69204711914062,230.3582000732422,63.594512939453125
14524-testCPR-tooHigh,,,228.3129425048828,221.8059844970703,221.8059844970703,226.85675048828125,232.8845977783203,237.38458251953125,226.3845977783203,230.9632110595703,63.23781204223633
14524-testCPR-tooHigh,,,229.4825897216797,222.8601837158203,222.8427734375,227.91091918945312,233.9387969970703,238.33233642578125,227.33233642578125,231.91091918945312,62.76566696166992
14524-testCPR-tooHigh,,,230.60842895507812,223.73086547851562,223.66964721679688,229.0034942626953,234.8970184326172,239.23085021972656,228.24827575683594,232.93182373046875,62.07856369018555
14524-testCPR-tooHigh,,,231.25717163085938,224.2467498779297,224.08058166503906,229.6959991455078,235.4845428466797,239.7746124267578,228.85321044921875,233.65225219726562,61.306034088134766
14524-testCPR-tooHigh,,,231.36917114257812,224.38656616210938,224.1139373779297,229.79055786132812,235.56317138671875,239.79055786132812,229.052734375,233.93032836914062,60.891510009765625
14524-testCPR-tooHigh,,,231.22735595703125,224.31643676757812,223.9825897216797,229.54380798339844,235.23780822753906,239.46517944335938,229.02639770507812,233.84283447265625,60.76369094848633
14524-testCPR-tooHigh,,,231.0960235595703,224.18356323242188,223.79002380371094,229.26219177246094,234.76219177246094,239.03480529785156,228.95620727539062,233.7009735107422,60.83383560180664
14524-testCPR-tooHigh,,,231.07861328125,224.0612030029297,223.57861328125,229.07861328125,234.40200805664062,238.6398162841797,228.83383178710938,233.57861328125,60.90247344970703
14524-testCPR-tooHigh,,,231.16615295410156,223.99998474121094,223.4895477294922,229.01742553710938,234.32337951660156,238.4457550048828,228.74478149414062,233.57861328125,60.774654388427734
14524-testCPR-tooHigh,,,231.23780822753906,223.92138671875,223.5612030029297,228.9825897216797,234.42138671875,238.37765502929688,228.7273712158203,233.66616821289062,60.29200744628906
14524-testCPR-tooHigh,,,231.17660522460938,223.75521850585938,223.69400024414062,228.92137145996094,234.4318389892578,238.37757873535156,228.7552032470703,233.72042846679688,59.27314376831055
14524-testCPR-tooHigh,,,230.92138671875,223.5,223.65919494628906,228.77261352539062,234.1940155029297,238.2204132080078,228.67660522460938,233.61541748046875,57.869163513183594
14524-testCPR-tooHigh,,,230.61343383789062,223.26219177246094,223.43881225585938,228.59600830078125,233.84078979492188,237.95620727539062,228.43878173828125,233.27261352539062,56.19401550292969
14524-testCPR-tooHigh,,,230.5154266357422,223.1746368408203,223.1746368408203,228.5681610107422,233.7080078125,237.69203186035156,228.1746368408203,232.91940307617188,54.29902267456055
14524-testCPR-tooHigh,,,230.92637634277344,223.3582000732422,223.1641845703125,228.84078979492188,234.04177856445312,237.70799255371094,228.1641845703125,232.9089813232422,52.384544372558594
14524-testCPR-tooHigh,,,231.9716339111328,223.87562561035156,223.62039184570312,229.42086791992188,234.73728942871094,238.2427520751953,228.63778686523438,233.4716339111328,50.53486251831055
14524-testCPR-tooHigh,,,233.50848388671875,224.73585510253906,224.50848388671875,230.23583984375,235.6572265625,239.1587371826172,229.56967163085938,234.5084686279297,48.94575500488281
14524-testCPR-tooHigh,,,235.31491088867188,225.87612915039062,225.6487579345703,231.34828186035156,236.7696533203125,240.3323211669922,230.83233642578125,235.81491088867188,47.534812927246094
14524-testCPR-tooHigh,,,237.08059692382812,227.05418395996094,226.76416015625,232.63279724121094,237.9666290283203,241.49154663085938,232.09800720214844,237.09799194335938,46.194068908691406
14524-testCPR-tooHigh,,,238.5034942626953,227.91592407226562,227.59950256347656,233.7059783935547,238.95074462890625,242.433349609375,233.09950256347656,238.09951782226562,44.87607955932617
14524-testCPR-tooHigh,,,239.49151611328125,228.51589965820312,228.18357849121094,234.49847412109375,239.7432861328125,243.1223602294922,233.83233642578125,238.8497314453125,43.38808059692383
14524-testCPR-tooHigh,,,240.1577606201172,229.07716369628906,228.77813720703125,235.24330139160156,240.5771484375,243.76072692871094,234.5159454345703,239.5945587158203,41.77262878417969
14524-testCPR-tooHigh,,,240.6417999267578,229.83383178710938,229.62242126464844,236.1502685546875,241.57164001464844,244.62240600585938,235.33383178710938,240.56121826171875,40.07710647583008
14524-testCPR-tooHigh,,,240.77459716796875,230.53675842285156,230.55418395996094,236.9755859375,242.39695739746094,245.55418395996094,236.1154022216797,241.5367889404297,38.473655700683594
14524-testCPR-tooHigh,,,240.39700317382812,230.87960815429688,231.1522216796875,237.36219787597656,242.67864990234375,246.15225219726562,236.6243896484375,242.13485717773438,37.06962585449219
14524-testCPR-tooHigh,,,239.66615295410156,230.8427734375,231.32534790039062,237.3253631591797,242.5089569091797,246.30795288085938,236.8253631591797,242.2467498779297,35.840797424316406
14524-testCPR-tooHigh,,,238.8845977783203,230.52639770507812,231.1925506591797,236.9825897216797,242.02639770507812,246.1139373779297,236.72039794921875,241.96519470214844,34.88460159301758
14524-testCPR-tooHigh,,,238.3756103515625,230.2009735107422,231.0174102783203,236.57861328125,241.53482055664062,245.77261352539062,236.4387969970703,241.57861328125,34.16616439819336
14524-testCPR-tooHigh,,,238.17465209960938,229.89505004882812,230.8512420654297,236.26217651367188,241.07861328125,245.35122680664062,236.07862854003906,241.26219177246094,33.44923400878906
14524-testCPR-tooHigh,,,238.27960205078125,229.68359375,230.7273712158203,236.07861328125,240.74478149414062,244.98956298828125,235.82339477539062,241.07861328125,32.52784729003906
14524-testCPR-tooHigh,,,238.57862854003906,229.50001525878906,230.66616821289062,236.01739501953125,240.5174102783203,244.82339477539062,235.76217651367188,241.0174102783203,31.48955535888672
14524-testCPR-tooHigh,,,239.03480529785156,229.36863708496094,230.60646057128906,236.0174102783203,240.3512420654297,244.85122680664062,235.83383178710938,241.01739501953125,30.629377365112305
14524-testCPR-tooHigh,,,239.56121826171875,229.3059844970703,230.5,236.0612030029297,240.24478149414062,244.92137145996094,235.93878173828125,241.06121826171875,30.113426208496094
14524-testCPR-tooHigh,,,240.23577880859375,229.4457550048828,230.4457550048828,236.2183837890625,240.2795867919922,244.95619201660156,236.01739501953125,241.2009735107422,29.75522232055664
14524-testCPR-tooHigh,,,241.06968688964844,229.7462921142578,230.55227661132812,236.4562530517578,240.49105834960938,244.97364807128906,236.15721130371094,241.41246032714844,29.342771530151367
14524-testCPR-tooHigh,,,242.21693420410156,230.16615295410156,230.92835998535156,236.84971618652344,240.9109344482422,245.1557159423828,236.47215270996094,241.74476623535156,28.755220413208008
14524-testCPR-tooHigh,,,243.60496520996094,230.58755493164062,231.42140197753906,237.23780822753906,241.4040069580078,245.5,236.92138671875,242.14877319335938,28.043800354003906
14524-testCPR-tooHigh,,,244.9159393310547,230.8880615234375,231.80946350097656,237.4930419921875,241.7656707763672,245.8442840576172,237.2656707763672,242.51046752929688,27.38454818725586
14524-testCPR-tooHigh,,,245.9651336669922,231.04373168945312,231.9651336669922,237.54373168945312,241.8601837158203,246.02633666992188,237.36016845703125,242.69403076171875,26.790084838867188
14524-testCPR-tooHigh,,,246.75375366210938,231.02639770507812,231.86024475097656,237.43882751464844,241.7537841796875,246.02639770507812,237.2711639404297,242.69256591796875,26.349735260009766
14524-testCPR-tooHigh,,,247.57861328125,231.01739501953125,231.76219177246094,237.44573974609375,241.7009735107422,246.0174102783203,237.26217651367188,242.68359375,25.92138671875
14524-testCPR-tooHigh,,,249.18727111816406,231.66143798828125,232.49325561523438,238.32708740234375,242.39874267578125,246.74847412109375,238.09971618652344,243.41615295410156,25.405485153198242
14524-testCPR-tooHigh,,,252.8793182373047,234.68357849121094,235.8756561279297,241.6667938232422,245.31607055664062,249.76332092285156,241.45480346679688,246.4643096923828,24.736309051513672
14524-testCPR-tooHigh,,,261.12127685546875,242.958740234375,244.9293975830078,250.2218017578125,253.13616943359375,257.78497314453125,250.24627685546875,254.6083984375,23.97360610961914
14524-testCPR-tooHigh,,,273.391845703125,257.5899658203125,260.39093017578125,264.13665771484375,265.833740234375,270.72772216796875,264.9222717285156,267.90234375,23.25475311279297
14524-testCPR-tooHigh,,,283.832763671875,272.7750244140625,275.90435791015625,277.5232849121094,277.9481506347656,282.6213073730469,279.098388671875,280.3834533691406,22.907459259033203
14524-testCPR-tooHigh,,,287.48577880859375,281.71563720703125,284.32257080078125,284.3544006347656,284.02410888671875,287.6951904296875,286.04644775390625,286.17779541015625,23.06816864013672
14524-testCPR-tooHigh,,,284.2151184082031,282.1864929199219,283.7462463378906,283.3608093261719,283.03692626953125,285.14739990234375,284.4627685546875,284.323974609375,23.51194953918457
14524-testCPR-tooHigh,,,278.3614501953125,277.6989440917969,278.3805236816406,278.4515380859375,278.4355773925781,279.27294921875,278.7735290527344,278.9321594238281,23.877534866333008
14524-testCPR-tooHigh,,,272.8446044921875,272.5122375488281,272.70428466796875,273.1261901855469,273.1630554199219,273.4859313964844,273.1605224609375,273.389892578125,23.982646942138672
14524-testCPR-tooHigh,,,268.18707275390625,267.7815856933594,267.81640625,268.3880615234375,268.3428039550781,268.6502685546875,268.3880615234375,268.6328430175781,24.234333038330078
14524-testCPR-tooHigh,,,264.78759765625,264.4100036621094,264.4100036621094,264.9100341796875,264.8383483886719,265.24237060546875,265.01495361328125,265.24237060546875,24.66616439819336
14524-testCPR-tooHigh,,,262.3298034667969,262.1198425292969,262.1198425292969,262.51336669921875,262.5148620605469,262.9188537597656,262.6636047363281,262.9188537597656,25.06468963623047
14524-testCPR-tooHigh,,,260.7159118652344,260.63726806640625,260.63726806640625,260.9537353515625,261.041259765625,261.31390380859375,261.1199035644531,261.31390380859375,25.176557540893555
14524-testCPR-tooHigh,,,260.09210205078125,260.07470703125,260.07470703125,260.30352783203125,260.3910827636719,260.4870910644531,260.4696960449219,260.4522705078125,24.95625114440918
14524-testCPR-tooHigh,,,260.70294189453125,260.70294189453125,260.70294189453125,260.76416015625,260.7308349609375,260.7990417480469,260.9144287109375,260.6766052246094,24.87415313720703
14524-testCPR-tooHigh,,,261.9771423339844,261.9771423339844,261.9771423339844,261.94927978515625,261.73779296875,262.0611877441406,262.0542297363281,261.7114562988281,25.225345611572266
14524-testCPR-tooHigh,,,263.0332946777344,263.0332946777344,263.0506896972656,263.068115234375,262.646728515625,263.4367370605469,263.1029052734375,262.8825378417969,25.931364059448242
14524-testCPR-tooHigh,,,263.0377502441406,263.05517578125,263.11639404296875,263.2054443359375,262.6790771484375,263.8995056152344,263.2403259277344,263.28411865234375,26.954172134399414
14524-testCPR-tooHigh,,,261.81201171875,261.87322998046875,262.03936767578125,262.14434814453125,261.6602478027344,263.15179443359375,262.3876037597656,262.73040771484375,28.286603927612305
14524-testCPR-tooHigh,,,259.61737060546875,259.7835388183594,260.05615234375,260.0825500488281,259.671630859375,261.1646423339844,260.593017578125,261.02484130859375,30.22539710998535
14524-testCPR-tooHigh,,,256.65020751953125,256.8880310058594,257.22186279296875,257.1780700683594,256.7845153808594,258.0571594238281,257.7949523925781,258.0501708984375,32.65717315673828
14524-testCPR-tooHigh,,,253.49806213378906,253.70948791503906,254.10302734375,253.91944885253906,253.49656677246094,254.46871948242188,254.4353485107422,254.4249267578125,35.247737884521484
14524-testCPR-tooHigh,,,250.87962341308594,250.94082641601562,251.42340087890625,251.1069793701172,250.7294158935547,251.53538513183594,251.5005645751953,251.38516235351562,37.9542236328125
14524-testCPR-tooHigh,,,248.90347290039062,248.87562561035156,249.42086791992188,248.98208618164062,248.77212524414062,249.5447235107422,249.45567321777344,249.47308349609375,41.108489990234375
14524-testCPR-tooHigh,,,247.10101318359375,247.118408203125,247.618408203125,247.118408203125,247.039794921875,247.73382568359375,247.6462860107422,247.8402862548828,44.980621337890625
14524-testCPR-tooHigh,,,245.147216796875,245.23626708984375,245.6909942626953,245.147216796875,245.12979125976562,245.61239624023438,245.6298065185547,245.8675994873047,49.169647216796875
14524-testCPR-tooHigh,,,243.03488159179688,243.15724182128906,243.6572265625,243.0522918701172,243.0522918701172,243.27963256835938,243.44581604003906,243.61196899414062,52.96015167236328
14524-testCPR-tooHigh,,,241.21792602539062,241.3229217529297,241.85076904296875,241.2791290283203,241.2791290283203,241.29653930664062,241.6129608154297,241.67416381835938,55.820430755615234
14524-testCPR-tooHigh,,,239.9770965576172,240.16065979003906,240.58204650878906,240.1432647705078,240.1432647705078,239.97708129882812,240.39846801757812,240.4158935546875,57.86069869995117
14524-testCPR-tooHigh,,,239.52391052246094,239.7791290283203,240.00648498535156,239.79653930664062,239.79653930664062,239.44529724121094,239.88409423828125,239.88409423828125,59.307960510253906
14524-testCPR-tooHigh,,,239.8840789794922,240.13931274414062,240.21792602539062,240.2005157470703,240.2005157470703,239.65670776367188,240.0343475341797,240.0343475341797,60.353267669677734
14524-testCPR-tooHigh,,,240.8740997314453,241.04025268554688,241.0576629638672,241.2064208984375,241.2064208984375,240.45272827148438,240.8024444580078,240.8024444580078,61.148704528808594
14524-testCPR-tooHigh,,,242.19406127929688,242.25527954101562,242.25527954101562,242.52789306640625,242.52789306640625,241.68362426757812,242.00006103515625,242.00006103515625,61.65925216674805
14524-testCPR-tooHigh,,,243.51937866210938,243.5367889404297,243.5367889404297,243.8532257080078,243.87063598632812,243.09799194335938,243.37062072753906,243.37062072753906,62.10495376586914
14524-testCPR-tooHigh,,,244.4929656982422,244.47557067871094,244.47557067871094,244.82530212402344,244.88650512695312,244.24819946289062,244.41436767578125,244.41436767578125,62.421382904052734
14524-testCPR-tooHigh,,,245.03689575195312,244.97567749023438,244.97567749023438,245.35330200195312,245.53688049316406,244.89706420898438,244.95828247070312,244.95828247070312,62.598045349121094
14524-testCPR-tooHigh,,,245.4795684814453,245.3134002685547,245.3134002685547,245.75221252441406,246.0686492919922,245.29600524902344,245.3134002685547,245.3134002685547,62.63130187988281
14524-testCPR-tooHigh,,,245.71343994140625,245.45822143554688,245.45822143554688,245.87960815429688,246.30099487304688,245.45822143554688,245.44081115722656,245.45822143554688,62.31845474243164
14524-testCPR-tooHigh,,,245.54873657226562,245.31092834472656,245.31092834472656,245.62734985351562,246.0313262939453,245.31092834472656,245.24972534179688,245.29351806640625,61.72035598754883
14524-testCPR-tooHigh,,,244.85865783691406,244.75372314453125,244.75372314453125,244.93728637695312,245.19252014160156,244.75372314453125,244.58755493164062,244.69252014160156,60.737815856933594
14524-testCPR-tooHigh,,,243.9722137451172,244.05975341796875,244.07716369628906,244.12095642089844,244.15577697753906,244.05975341796875,243.82192993164062,243.89358520507812,59.63982009887695
14524-testCPR-tooHigh,,,243.3756103515625,243.55223083496094,243.61343383789062,243.5696258544922,243.43682861328125,243.55223083496094,243.35821533203125,243.29701232910156,58.725345611572266
14524-testCPR-tooHigh,,,243.05223083496094,243.12388610839844,243.3074493408203,243.14129638671875,243.0696563720703,243.12388610839844,243.1412811279297,242.86866760253906,58.0960693359375
14524-testCPR-tooHigh,,,242.89505004882812,242.74478149414062,243.06121826171875,242.8059844970703,242.89505004882812,242.74478149414062,243.0,242.57861328125,57.736305236816406
14524-testCPR-tooHigh,,,242.83233642578125,242.4547576904297,242.87612915039062,242.62091064453125,242.81494140625,242.4547576904297,242.85873413085938,242.4109649658203,57.195987701416016
14524-testCPR-tooHigh,,,242.7378387451172,242.27264404296875,242.6940155029297,242.52786254882812,242.6940155029297,242.27264404296875,242.6940155029297,242.3164520263672,56.02291488647461
14524-testCPR-tooHigh,,,242.5104522705078,242.02784729003906,242.3442840576172,242.28306579589844,242.40550231933594,242.02784729003906,242.3442840576172,242.1940155029297,54.218849182128906
14524-testCPR-tooHigh,,,242.10496520996094,241.6487579345703,241.83233642578125,241.81492614746094,241.99850463867188,241.6487579345703,241.83233642578125,241.92140197753906,51.96523666381836
14524-testCPR-tooHigh,,,241.60501098632812,241.24478149414062,241.3059844970703,241.28857421875,241.54380798339844,241.24478149414062,241.3059844970703,241.56121826171875,49.831809997558594
14524-testCPR-tooHigh,,,241.2183837890625,240.9298553466797,240.947265625,240.8860626220703,241.1412811279297,240.9298553466797,240.947265625,241.26219177246094,47.86719512939453
14524-testCPR-tooHigh,,,240.91244506835938,240.76219177246094,240.76219177246094,240.5960235595703,240.76219177246094,240.76219177246094,240.76219177246094,241.07861328125,46.20097351074219
14524-testCPR-tooHigh,,,240.74478149414062,240.7273712158203,240.74478149414062,240.47215270996094,240.53335571289062,240.74478149414062,240.7273712158203,241.0174102783203,44.64127731323242
14524-testCPR-tooHigh,,,240.68357849121094,240.75521850585938,240.81642150878906,240.5,240.53482055664062,240.81642150878906,240.75521850585938,240.9825897216797,43.122413635253906
14524-testCPR-tooHigh,,,240.65025329589844,240.71142578125,240.87759399414062,240.54525756835938,240.60646057128906,240.87759399414062,240.6940155029297,240.9387969970703,41.760677337646484
14524-testCPR-tooHigh,,,240.62237548828125,240.54379272460938,240.81642150878906,240.4825897216797,240.6487579345703,240.79901123046875,240.4825897216797,240.83383178710938,40.44928741455078
14524-testCPR-tooHigh,,,240.5612030029297,240.41094970703125,240.7273712158203,240.41094970703125,240.6487579345703,240.68357849121094,240.24478149414062,240.74478149414062,39.14122772216797
14524-testCPR-tooHigh,,,240.57861328125,240.33383178710938,240.66616821289062,240.39503479003906,240.60646057128906,240.5612030029297,240.07861328125,240.7273712158203,37.63140106201172
14524-testCPR-tooHigh,,,240.66616821289062,240.2726287841797,240.58905029296875,240.4387969970703,240.5,240.5,240.0174102783203,240.75521850585938,36.27808380126953
14524-testCPR-tooHigh,,,240.73782348632812,240.16616821289062,240.4387969970703,240.42138671875,240.39353942871094,240.4387969970703,240.0,240.6940155029297,34.984100341796875
14524-testCPR-tooHigh,,,240.6940155029297,240.0612030029297,240.2273712158203,240.31642150878906,240.33383178710938,240.31642150878906,240.0,240.4825897216797,33.728824615478516
14524-testCPR-tooHigh,,,240.4825897216797,240.0174102783203,240.07861328125,240.18357849121094,240.2726287841797,240.18357849121094,240.0,240.24478149414062,32.463157653808594
14524-testCPR-tooHigh,,,240.24478149414062,240.0,240.0174102783203,240.0612030029297,240.16616821289062,240.0612030029297,240.0,240.07861328125,31.402057647705078
14524-testCPR-tooHigh,,,240.07861328125,240.0,240.0,240.0174102783203,240.0612030029297,240.0174102783203,240.0,240.0174102783203,30.830303192138672
14524-testCPR-tooHigh,,,240.0174102783203,240.0,240.0,240.0,240.0174102783203,240.0,240.0,240.0,30.44928741455078
14524-testCPR-tooHigh,,,240.0174102783203,240.0174102783203,240.0174102783203,240.0174102783203,240.0174102783203,240.0174102783203,240.0174102783203,240.0174102783203,30.0541934967041
14524-testCPR-tooHigh,,,240.20045471191406,240.18304443359375,240.18304443359375,240.18304443359375,240.18304443359375,240.16563415527344,240.18304443359375,240.16563415527344,29.360177993774414
14524-testCPR-tooHigh,,,240.74285888671875,240.681640625,240.681640625,240.681640625,240.6990509033203,240.62045288085938,240.681640625,240.62045288085938,28.5174560546875
14524-testCPR-tooHigh,,,242.0124053955078,241.84625244140625,241.82884216308594,241.84625244140625,241.9248809814453,241.6626739501953,241.82884216308594,241.6626739501953,27.821884155273438
14524-testCPR-tooHigh,,,243.71292114257812,243.47509765625,243.44871520996094,243.47509765625,243.71987915039062,243.14126586914062,243.43130493164062,243.17608642578125,27.255220413208008
14524-testCPR-tooHigh,,,245.5810089111328,245.3695831298828,245.291015625,245.42181396484375,246.02622985839844,244.90440368652344,245.2820281982422,244.99200439453125,26.651718139648438
14524-testCPR-tooHigh,,,247.9218292236328,247.8084259033203,247.74569702148438,248.02687072753906,249.11453247070312,247.33428955078125,247.67613220214844,247.56161499023438,25.91094207763672
14524-testCPR-tooHigh,,,251.75048828125,251.5773162841797,251.4738311767578,252.2156219482422,254.0115966796875,251.39027404785156,251.39366149902344,251.6295928955078,25.278133392333984
14524-testCPR-tooHigh,,,257.45074462890625,256.8736267089844,256.64630126953125,258.01544189453125,260.14483642578125,257.3457946777344,256.2821350097656,257.4771423339844,24.860231399536133
14524-testCPR-tooHigh,,,262.48004150390625,261.45916748046875,261.2357177734375,262.8402404785156,264.66009521484375,262.7074279785156,260.45416259765625,262.662109375,24.44918441772461
14524-testCPR-tooHigh,,,263.8262023925781,262.7003479003906,262.56207275390625,263.79833984375,264.7252197265625,264.41375732421875,261.651611328125,264.10931396484375,23.608489990234375
14524-testCPR-tooHigh,,,260.58551025390625,259.7879943847656,259.7720642089844,260.303955078125,260.3896484375,261.36016845703125,259.1512451171875,260.8670654296875,22.515901565551758
14524-testCPR-tooHigh,,,255.11468505859375,254.7474822998047,254.66737365722656,254.83306884765625,254.715576171875,255.79124450683594,254.60755920410156,255.1236114501953,21.419410705566406
14524-testCPR-tooHigh,,,250.5572052001953,250.42637634277344,250.21646118164062,250.37364196777344,250.32293701171875,250.76866149902344,250.3060302734375,250.11993408203125,20.61347770690918
14524-testCPR-tooHigh,,,247.5616912841797,247.4830780029297,247.26268005371094,247.50047302246094,247.58946228027344,247.35723876953125,247.24525451660156,246.75221252441406,20.17307472229004
14524-testCPR-tooHigh,,,245.5113983154297,245.34523010253906,245.23875427246094,245.49398803710938,245.45916748046875,245.20191955566406,245.00094604492188,244.57955932617188,19.8005313873291
14524-testCPR-tooHigh,,,243.70643615722656,243.45120239257812,243.54026794433594,243.70643615722656,243.5124053955078,243.5243682861328,243.18008422851562,242.9527130126953,19.491012573242188
14524-testCPR-tooHigh,,,242.30406188964844,242.04884338378906,242.24285888671875,242.30406188964844,242.06625366210938,242.30401611328125,241.94383239746094,241.86521911621094,19.269145965576172
14524-testCPR-tooHigh,,,241.7770538330078,241.59347534179688,241.7596435546875,241.7770538330078,241.6282958984375,241.78604125976562,241.57608032226562,241.5586700439453,19.471681594848633
14524-testCPR-tooHigh,,,242.0587158203125,241.9188995361328,242.0413055419922,242.0587158203125,242.0587158203125,242.07614135742188,241.9975128173828,241.9801025390625,20.28655242919922
14524-testCPR-tooHigh,,,243.29354858398438,243.04879760742188,243.249755859375,243.29354858398438,243.44232177734375,243.27613830566406,243.27615356445312,243.19754028320312,21.517406463623047
14524-testCPR-tooHigh,,,245.28707885742188,244.86569213867188,245.18211364746094,245.28707885742188,245.5596923828125,245.2258758544922,245.28707885742188,245.05970764160156,22.896499633789062
14524-testCPR-tooHigh,,,247.42633056640625,246.89846801757812,247.3198699951172,247.40892028808594,247.70794677734375,247.225341796875,247.40892028808594,246.98753356933594,24.296998977661133
14524-testCPR-tooHigh,,,248.83087158203125,248.3482666015625,248.75225830078125,248.75225830078125,249.04080200195312,248.4532470703125,248.75225830078125,248.25921630859375,25.952768325805664
14524-testCPR-tooHigh,,,249.23728942871094,248.82635498046875,249.08155822753906,249.00991821289062,249.2039794921875,248.64974975585938,248.9925079345703,248.6497344970703,28.21640968322754
14524-testCPR-tooHigh,,,248.5930633544922,248.19802856445312,248.21542358398438,248.1716766357422,248.29405212402344,247.9164581298828,248.1104736328125,248.1104736328125,31.043283462524414
14524-testCPR-tooHigh,,,247.03134155273438,246.59254455566406,246.39852905273438,246.5208740234375,246.53829956054688,246.45968627929688,246.35472106933594,246.697509765625,34.384029388427734
14524-testCPR-tooHigh,,,244.84823608398438,244.4442596435547,244.20643615722656,244.42684936523438,244.38308715820312,244.51589965820312,244.1890411376953,244.68206787109375,38.18164825439453
14524-testCPR-tooHigh,,,242.61203002929688,242.37420654296875,242.19064331054688,242.4020538330078,242.41796875,242.55081176757812,242.19064331054688,242.61203002929688,42.662681579589844
14524-testCPR-tooHigh,,,240.98846435546875,241.03225708007812,240.92724609375,240.97105407714844,241.042724609375,241.1546173095703,240.92724609375,241.17202758789062,47.440818786621094
14524-testCPR-tooHigh,,,239.9801483154297,240.34033203125,240.21795654296875,240.12890625,240.17416381835938,240.3403778076172,240.21795654296875,240.3577880859375,51.8308219909668
14524-testCPR-tooHigh,,,239.99302673339844,240.486083984375,240.3970184326172,240.24826049804688,240.14178466796875,240.51939392089844,240.3970184326172,240.5631866455078,55.084537506103516
14524-testCPR-tooHigh,,,240.77117919921875,241.19256591796875,241.19256591796875,241.04380798339844,240.8497772216797,241.2816162109375,241.19256591796875,241.38658142089844,57.04780197143555
14524-testCPR-tooHigh,,,241.6815643310547,241.90892028808594,241.9980010986328,241.908935546875,241.76016235351562,241.9980010986328,241.9980010986328,242.1044464111328,58.218902587890625
14524-testCPR-tooHigh,,,241.8726043701172,241.9512176513672,242.05616760253906,242.09996032714844,242.03875732421875,241.9671173095703,242.05616760253906,242.02833557128906,59.00898742675781
14524-testCPR-tooHigh,,,241.27169799804688,241.2891082763672,241.33290100097656,241.54432678222656,241.52691650390625,241.2279510498047,241.33290100097656,241.3050537109375,59.69401168823242
