label,timestamp1,timestamp2,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8
undetermined,950946,950960,177,170,168,171,180,187,179,179
undetermined,950960,950974,177,169,168,171,180,186,178,179
undetermined,950975,950989,177,170,169,171,180,187,178,179
undetermined,950990,951004,177,170,169,171,180,186,179,179
undetermined,951004,951018,177,170,169,171,180,187,178,179
undetermined,951019,951033,177,170,168,171,180,187,178,179
undetermined,951033,951047,177,169,168,171,180,187,178,179
undetermined,951048,951062,177,170,168,171,180,186,178,179
undetermined,951063,951077,177,169,168,171,180,186,178,179
undetermined,951077,951091,177,169,169,171,180,187,178,179
undetermined,951092,951106,177,170,168,171,180,187,178,179
undetermined,951106,951120,177,170,168,172,180,186,178,179
undetermined,951121,951135,177,170,169,171,180,187,178,179
undetermined,951135,951149,177,170,168,171,180,187,178,179
undetermined,951150,951164,177,169,168,171,180,186,178,179
undetermined,951165,951179,177,170,169,171,180,186,178,179
undetermined,951179,951193,177,169,169,171,180,186,178,179
undetermined,951194,951208,177,169,168,171,180,187,178,179
undetermined,951208,951222,177,170,169,171,180,187,178,179
undetermined,951223,951237,177,170,169,171,180,187,178,179
undetermined,951238,951252,177,169,169,171,180,186,178,179
undetermined,951252,951266,177,170,169,171,180,186,178,179
undetermined,951267,951281,177,170,168,171,180,187,178,179
undetermined,951281,951295,177,170,169,171,180,186,178,179
undetermined,951296,951310,177,170,169,171,180,187,178,179
undetermined,951311,951325,177,170,168,171,180,186,178,179
undetermined,951325,951339,177,170,168,171,180,186,178,179
undetermined,951340,951354,177,170,169,171,180,186,178,179
undetermined,951354,951368,177,170,168,171,180,186,178,179
undetermined,951369,951383,177,170,168,171,180,187,178,179
undetermined,951384,951398,177,169,169,171,180,187,178,179
undetermined,951398,951412,177,170,168,171,180,186,178,179
undetermined,951413,951427,177,170,169,171,180,187,178,179
undetermined,951427,951441,177,170,168,171,180,187,178,179
undetermined,951442,951456,177,170,169,171,180,186,178,179
undetermined,951456,951470,177,169,168,171,180,187,178,179
undetermined,951471,951485,177,170,169,171,180,187,178,179
undetermined,951486,951500,177,169,168,171,180,187,178,179
undetermined,951500,951514,177,170,168,171,180,187,178,179
undetermined,951515,951529,177,169,169,171,180,186,178,179
undetermined,951529,951543,177,170,169,171,180,187,178,179
undetermined,951544,951558,177,170,168,171,180,187,178,179
undetermined,951558,951572,177,170,168,171,180,186,178,179
undetermined,951573,951587,177,169,169,171,180,186,178,179
undetermined,951588,951602,177,170,169,171,180,186,178,179
undetermined,951602,951616,177,169,169,171,180,186,178,179
undetermined,951617,951631,177,170,169,171,180,186,178,179
undetermined,951631,951646,177,169,169,171,180,186,178,179
undetermined,951646,951660,177,169,169,171,180,186,178,179
undetermined,951661,951675,177,170,168,171,180,187,178,179
undetermined,951675,951689,177,170,169,171,180,187,178,179
undetermined,951690,951704,177,169,169,171,180,186,178,179
undetermined,951705,951719,177,170,169,171,180,186,178,179
undetermined,951719,951733,177,170,169,171,180,186,178,179
undetermined,951734,951748,177,170,169,171,180,187,178,179
undetermined,951748,951762,177,170,169,171,180,186,178,179
undetermined,951763,951777,178,170,169,171,180,186,178,179
undetermined,951777,951791,177,170,168,171,180,187,178,179
undetermined,951792,951806,177,170,168,171,180,186,178,179
undetermined,951807,951821,177,170,168,171,180,186,178,179
undetermined,951821,951835,177,170,169,171,180,187,178,179
undetermined,951836,951850,177,170,168,171,180,186,178,179
undetermined,951850,951864,177,170,169,171,180,186,178,179
undetermined,951865,951879,177,170,168,171,180,187,178,179
undetermined,951880,951894,177,170,169,171,180,187,178,179
undetermined,951894,951908,177,169,168,171,180,187,178,179
undetermined,951909,951923,177,169,168,171,180,187,178,179
undetermined,951923,951937,177,170,168,171,180,187,178,179
undetermined,951938,951952,177,170,168,171,180,187,178,179
undetermined,951953,951967,177,169,169,171,180,187,178,179
undetermined,951967,951981,177,170,169,171,180,187,178,179
undetermined,951982,951996,177,169,169,171,180,187,178,179
undetermined,951996,952010,177,170,168,171,180,187,178,179
undetermined,952011,952025,177,170,168,171,180,187,178,179
undetermined,952026,952040,177,169,169,171,180,187,178,179
undetermined,952040,952054,177,169,169,171,180,187,178,179
undetermined,952055,952069,177,169,169,171,180,186,178,179
undetermined,952069,952083,177,170,168,171,180,187,178,179
undetermined,952084,952098,177,170,168,171,180,187,178,179
undetermined,952098,952112,177,170,169,171,180,186,178,179
undetermined,952113,952127,177,170,169,171,180,186,178,179
undetermined,952128,952142,177,170,169,171,180,187,178,179
undetermined,952142,952156,177,169,169,171,180,186,178,179
undetermined,952157,952171,177,170,169,171,180,186,178,179
undetermined,952171,952185,177,169,169,171,180,186,178,179
undetermined,952186,952200,177,170,168,171,180,187,178,179
undetermined,952201,952215,177,170,169,171,180,186,178,179
undetermined,952215,952229,177,170,169,171,180,187,178,179
undetermined,952230,952244,177,170,168,171,180,187,178,179
undetermined,952244,952258,177,170,169,171,180,186,178,179
undetermined,952259,952273,177,170,169,171,180,186,178,179
undetermined,952274,952288,177,170,168,171,180,187,178,179
undetermined,952288,952302,177,170,169,171,180,187,178,179
undetermined,952303,952317,177,170,169,171,180,186,178,179
undetermined,952317,952331,177,170,169,171,180,186,178,179
undetermined,952332,952346,177,170,168,171,180,187,178,179
undetermined,952346,952360,177,170,169,171,180,186,178,179
undetermined,952361,952375,177,169,169,171,180,187,178,179
undetermined,952376,952390,177,169,168,171,180,186,178,179
undetermined,952390,952404,177,170,168,171,180,186,178,179
undetermined,952405,952419,177,170,168,171,180,187,178,179
undetermined,952419,952433,177,170,169,171,180,187,178,179
undetermined,952434,952448,177,169,169,171,180,187,178,179
undetermined,952449,952463,177,169,168,171,180,186,178,179
undetermined,952463,952477,177,169,169,171,180,187,178,179
undetermined,952478,952492,177,170,169,171,180,187,178,179
undetermined,952492,952506,177,170,168,171,180,187,178,179
undetermined,952507,952521,177,170,169,171,180,187,178,179
undetermined,952522,952538,177,170,168,171,180,186,178,179
undetermined,952538,952552,177,170,168,171,180,186,178,179
undetermined,952553,952567,177,170,169,171,180,186,178,179
undetermined,952567,952581,177,170,169,171,180,186,178,179
undetermined,952582,952596,177,170,169,171,180,186,178,179
undetermined,952596,952610,177,170,169,171,180,186,178,179
undetermined,952611,952625,177,170,169,171,180,186,178,179
undetermined,952626,952640,177,169,168,171,180,186,178,179
undetermined,952640,952654,177,170,168,171,180,186,178,179
undetermined,952655,952669,177,170,169,171,180,187,178,179
undetermined,952669,952683,177,170,169,171,180,186,178,179
undetermined,952684,952698,177,169,169,171,180,187,178,179
undetermined,952699,952713,177,170,168,171,182,186,178,179
undetermined,952713,952727,177,169,168,171,181,186,178,179
undetermined,952728,952742,177,169,169,171,181,186,178,179
undetermined,952742,952756,177,169,169,171,181,186,178,179
undetermined,952757,952771,177,170,168,172,181,186,178,179
undetermined,952772,952786,177,169,169,171,180,186,178,179
undetermined,952786,952800,177,170,168,171,180,186,178,179
undetermined,952801,952815,177,170,169,171,180,186,178,179
undetermined,952815,952829,177,170,168,171,181,186,178,179
undetermined,952830,952844,177,170,168,171,180,186,178,179
undetermined,952844,952858,177,170,168,171,181,186,178,179
undetermined,952859,952873,177,170,168,171,181,186,178,179
undetermined,952874,952888,177,170,169,171,181,186,178,179
undetermined,952888,952902,177,170,168,171,180,186,178,179
undetermined,952903,952917,177,170,169,171,180,186,178,179
undetermined,952917,952931,177,170,168,171,181,186,178,179
undetermined,952932,952946,177,170,169,171,181,186,178,179
undetermined,952947,952961,177,169,169,171,181,186,178,179
undetermined,952961,952975,177,169,169,171,180,186,178,179
undetermined,952976,952990,177,169,169,171,180,186,178,179
undetermined,952990,953004,177,169,169,171,180,186,178,179
undetermined,953005,953019,177,170,169,171,180,186,178,179
undetermined,953019,953033,177,170,169,171,181,186,178,179
undetermined,953034,953048,177,170,168,171,181,187,178,179
undetermined,953049,953063,178,170,168,171,180,186,178,179
undetermined,953063,953077,177,169,169,171,181,186,178,179
undetermined,953078,953092,177,170,168,171,180,186,178,179
undetermined,953092,953106,177,169,169,171,180,186,178,179
undetermined,953107,953121,177,169,169,171,180,187,178,179
undetermined,953122,953136,177,170,169,171,181,186,178,179
undetermined,953136,953150,177,170,168,171,180,186,178,179
undetermined,953151,953165,177,170,169,171,180,186,178,179
