label,timestamp1,timestamp2,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8
suboptimal-high-finger-placement,2102210,2102224,176,172,173,256,205,1328,176,180
suboptimal-high-finger-placement,2102225,2102239,176,172,173,260,195,1286,175,180
suboptimal-high-finger-placement,2102240,2102254,176,172,173,251,194,1080,175,179
suboptimal-high-finger-placement,2102254,2102268,176,172,173,245,193,932,175,180
suboptimal-high-finger-placement,2102269,2102283,176,172,173,241,191,828,175,180
suboptimal-high-finger-placement,2102283,2102297,176,172,173,237,190,742,175,179
suboptimal-high-finger-placement,2102298,2102312,176,172,173,232,189,668,175,180
suboptimal-high-finger-placement,2102313,2102327,176,172,173,226,187,538,175,180
suboptimal-high-finger-placement,2102692,2102706,176,172,173,252,203,1266,176,179
suboptimal-high-finger-placement,2102706,2102720,176,172,173,312,196,1592,175,179
suboptimal-high-finger-placement,2102721,2102735,176,172,173,285,192,1497,175,179
suboptimal-high-finger-placement,2102736,2102750,176,172,173,266,192,1325,175,179
suboptimal-high-finger-placement,2102750,2102764,176,172,173,269,191,1232,175,180
suboptimal-high-finger-placement,2102765,2102779,176,172,173,289,190,1242,176,180
suboptimal-high-finger-placement,2102779,2102793,176,172,173,310,190,1282,175,179
suboptimal-high-finger-placement,2102794,2102808,176,173,173,328,190,1304,175,179
suboptimal-high-finger-placement,2102809,2102823,176,172,173,323,189,1296,175,180
suboptimal-high-finger-placement,2102823,2102837,176,172,173,295,189,1231,176,179
suboptimal-high-finger-placement,2102838,2102852,176,173,173,268,188,1114,175,179
suboptimal-high-finger-placement,2102852,2102866,176,172,173,247,186,964,175,180
suboptimal-high-finger-placement,2102867,2102881,176,172,173,231,185,739,176,179
suboptimal-high-finger-placement,2103249,2103263,176,173,173,1579,182,551,177,180
suboptimal-high-finger-placement,2103263,2103277,176,173,173,3066,182,2063,177,180
suboptimal-high-finger-placement,2103278,2103292,175,172,173,3536,189,2584,176,180
suboptimal-high-finger-placement,2103292,2103306,175,172,174,3751,217,2689,176,180
suboptimal-high-finger-placement,2103307,2103321,175,172,174,3867,234,2859,176,180
suboptimal-high-finger-placement,2103321,2103335,176,172,174,3923,220,2923,175,181
suboptimal-high-finger-placement,2103336,2103350,176,172,174,3924,214,2900,176,181
suboptimal-high-finger-placement,2103351,2103365,176,172,174,3912,213,2741,176,181
suboptimal-high-finger-placement,2103365,2103379,175,172,174,3880,209,2645,176,181
suboptimal-high-finger-placement,2103380,2103394,175,172,174,3839,203,2630,176,181
suboptimal-high-finger-placement,2103394,2103408,176,172,173,3768,198,2652,176,180
suboptimal-high-finger-placement,2103409,2103423,176,173,173,3683,194,2703,176,180
suboptimal-high-finger-placement,2103424,2103438,176,172,173,3592,191,2741,176,180
suboptimal-high-finger-placement,2103438,2103452,176,173,173,3494,188,2740,176,180
suboptimal-high-finger-placement,2103453,2103467,176,172,173,3360,187,2716,176,180
suboptimal-high-finger-placement,2103467,2103481,175,173,173,3151,186,2681,176,180
suboptimal-high-finger-placement,2103482,2103496,175,173,173,2761,184,2601,177,180
suboptimal-high-finger-placement,2103497,2103511,175,173,173,2217,181,1007,177,180
suboptimal-high-finger-placement,2103511,2103525,175,173,173,1147,181,247,177,180
suboptimal-high-finger-placement,2103818,2103832,176,172,173,2276,182,285,177,180
suboptimal-high-finger-placement,2103832,2103846,175,172,173,3164,187,1185,176,180
suboptimal-high-finger-placement,2103847,2103861,175,172,174,3517,211,1950,176,180
suboptimal-high-finger-placement,2103861,2103875,175,172,174,3719,252,2293,176,181
suboptimal-high-finger-placement,2103876,2103890,175,172,174,3831,228,2414,176,181
suboptimal-high-finger-placement,2103891,2103905,176,172,174,3861,220,2405,176,181
suboptimal-high-finger-placement,2103905,2103919,176,172,174,3856,216,2274,176,181
suboptimal-high-finger-placement,2103920,2103934,176,172,174,3832,213,2214,176,181
suboptimal-high-finger-placement,2103934,2103948,176,172,173,3804,205,2362,176,181
suboptimal-high-finger-placement,2103949,2103963,176,172,173,3750,200,2541,176,180
suboptimal-high-finger-placement,2103964,2103978,176,172,173,3666,195,2650,176,180
suboptimal-high-finger-placement,2103978,2103992,176,172,173,3578,192,2700,176,180
suboptimal-high-finger-placement,2103993,2104007,175,173,173,3489,190,2726,176,180
suboptimal-high-finger-placement,2104007,2104021,175,172,173,3399,189,2726,176,180
suboptimal-high-finger-placement,2104022,2104036,176,172,173,3311,187,2701,176,180
suboptimal-high-finger-placement,2104036,2104050,176,173,173,3193,186,2654,176,180
suboptimal-high-finger-placement,2104051,2104065,176,173,173,2927,186,2603,176,180
suboptimal-high-finger-placement,2104066,2104080,175,173,173,2838,183,1943,177,180
suboptimal-high-finger-placement,2104080,2104094,175,173,173,2320,181,1171,177,180
suboptimal-high-finger-placement,2104095,2104109,175,173,173,1148,181,248,177,180
suboptimal-high-finger-placement,2104357,2104371,175,173,173,1316,182,654,177,180
suboptimal-high-finger-placement,2104372,2104386,175,172,173,2745,188,2190,176,180
suboptimal-high-finger-placement,2104387,2104401,175,172,173,3214,202,2580,176,180
suboptimal-high-finger-placement,2104401,2104415,176,172,173,3417,210,2774,177,180
suboptimal-high-finger-placement,2104416,2104430,175,172,173,3545,195,2849,176,180
suboptimal-high-finger-placement,2104430,2104444,176,172,173,3599,194,2851,175,180
suboptimal-high-finger-placement,2104445,2104459,176,172,173,3602,194,2831,175,180
suboptimal-high-finger-placement,2104460,2104474,175,172,173,3584,193,2784,175,180
suboptimal-high-finger-placement,2104474,2104488,176,172,173,3554,192,2727,175,180
suboptimal-high-finger-placement,2104489,2104503,176,172,173,3513,191,2648,175,180
suboptimal-high-finger-placement,2104503,2104517,176,172,173,3470,191,2582,175,180
suboptimal-high-finger-placement,2104518,2104532,176,173,173,3439,191,2541,175,180
suboptimal-high-finger-placement,2104532,2104546,176,172,173,3400,190,2510,175,180
suboptimal-high-finger-placement,2104547,2104561,176,172,173,3358,189,2491,175,180
suboptimal-high-finger-placement,2104562,2104576,175,172,173,3307,188,2474,175,180
suboptimal-high-finger-placement,2104576,2104590,176,173,173,3221,187,2450,175,180
suboptimal-high-finger-placement,2104591,2104605,176,172,173,3095,186,2404,175,180
suboptimal-high-finger-placement,2104605,2104619,176,173,173,2893,185,2335,176,180
suboptimal-high-finger-placement,2104620,2104634,176,173,173,2575,183,2224,176,180
suboptimal-high-finger-placement,2104635,2104649,176,173,173,1638,182,1846,176,180
suboptimal-high-finger-placement,2104649,2104663,176,173,173,909,181,1645,176,180
suboptimal-high-finger-placement,2104941,2104955,175,172,173,518,184,220,176,180
suboptimal-high-finger-placement,2104956,2104970,175,172,173,1440,189,237,176,180
suboptimal-high-finger-placement,2104970,2104984,175,172,173,2041,217,323,176,180
suboptimal-high-finger-placement,2104985,2104999,176,172,173,2360,212,1199,176,180
suboptimal-high-finger-placement,2104999,2105013,176,172,173,2466,197,1137,174,180
suboptimal-high-finger-placement,2105014,2105028,176,172,173,2362,194,978,174,180
suboptimal-high-finger-placement,2105029,2105043,176,172,173,2109,192,847,175,180
suboptimal-high-finger-placement,2105043,2105057,176,172,173,1882,191,729,174,180
suboptimal-high-finger-placement,2105058,2105072,176,172,173,1886,190,687,175,180
suboptimal-high-finger-placement,2105072,2105086,175,172,173,1973,189,692,175,180
suboptimal-high-finger-placement,2105087,2105101,176,172,173,2106,189,734,175,180
suboptimal-high-finger-placement,2105102,2105116,176,172,173,2151,188,736,175,180
suboptimal-high-finger-placement,2105116,2105130,176,172,173,2096,187,667,175,180
suboptimal-high-finger-placement,2105131,2105145,176,172,173,1974,187,534,175,180
suboptimal-high-finger-placement,2105145,2105159,176,172,173,1829,186,390,175,180
suboptimal-high-finger-placement,2105160,2105174,176,172,173,1594,185,318,175,180
suboptimal-high-finger-placement,2105175,2105189,176,172,173,1204,184,285,176,180
suboptimal-high-finger-placement,2105189,2105203,175,172,173,597,183,271,176,180
suboptimal-high-finger-placement,2105437,2105451,175,172,173,736,182,217,176,180
suboptimal-high-finger-placement,2105452,2105466,175,172,173,1811,183,222,176,180
suboptimal-high-finger-placement,2105466,2105480,175,172,173,2533,188,248,176,180
suboptimal-high-finger-placement,2105481,2105495,175,172,173,2979,216,780,176,180
