label,timestamp1,timestamp2,FP1_variance,FP1_min,FP1_max,FP2_variance,FP2_min,FP2_max,FP3_variance,FP3_min,FP3_max,FP4_variance,FP4_min,FP4_max,FP5_variance,FP5_min,FP5_max,FP6_variance,FP6_min,FP6_max,FP7_variance,FP7_min,FP7_max,FP8_variance,FP8_min,FP8_max
suboptimal-left-centered,,,3.117893695831299,176.0,185.0,564097.5,423.0,3970.0,2825038.5,201.0,4062.0,1712045.25,184.0,3601.0,1285969.25,201.0,3646.0,207384.453125,1888.0,3790.0,902486.25,224.0,3963.0,2181510.5,184.0,3657.0
suboptimal-left-centered,,,3.1178934574127197,176.0,185.0,562415.25,423.0,3970.0,2772468.5,201.0,4062.0,1711153.0,184.0,3601.0,1344260.5,201.0,3646.0,207373.859375,1888.0,3790.0,813522.8125,242.0,3963.0,2170756.25,184.0,3657.0
suboptimal-left-centered,,,3.117893695831299,176.0,185.0,561575.25,423.0,3970.0,2714450.25,201.0,4062.0,1720593.5,184.0,3601.0,1402078.5,201.0,3646.0,207455.015625,1888.0,3790.0,722666.9375,279.0,3963.0,2155930.5,185.0,3657.0
suboptimal-left-centered,,,3.1500015258789062,176.0,185.0,562048.6875,423.0,3970.0,2646163.75,201.0,4062.0,1729999.0,184.0,3601.0,1458081.625,201.0,3646.0,207706.0,1888.0,3790.0,631138.5625,387.0,3963.0,2135220.25,186.0,3657.0
suboptimal-left-centered,,,3.150001287460327,176.0,185.0,570853.125,423.0,3970.0,2604919.25,201.0,4062.0,1725668.375,184.0,3601.0,1512035.25,201.0,3646.0,208071.78125,1888.0,3790.0,543257.6875,667.0,3963.0,2109814.5,187.0,3657.0
suboptimal-left-centered,,,3.181896448135376,176.0,185.0,616327.8125,423.0,3970.0,2604241.5,201.0,4062.0,1714975.625,184.0,3601.0,1564157.875,201.0,3646.0,208458.9375,1888.0,3790.0,468498.875,1083.0,3963.0,2106987.0,187.0,3657.0
suboptimal-left-centered,,,3.2136003971099854,176.0,185.0,696076.1875,423.0,3970.0,2606174.25,201.0,4062.0,1712662.375,184.0,3601.0,1614715.5,201.0,3646.0,208789.765625,1888.0,3790.0,413880.3125,1474.0,3963.0,2105651.0,187.0,3657.0
suboptimal-left-centered,,,3.2136001586914062,176.0,185.0,784613.5,330.0,3970.0,2611503.25,201.0,4062.0,1711175.875,184.0,3601.0,1663944.125,201.0,3646.0,209046.875,1888.0,3790.0,379545.03125,1620.0,3963.0,2104637.25,187.0,3657.0
suboptimal-left-centered,,,3.2136001586914062,176.0,185.0,868346.875,330.0,3970.0,2626055.5,201.0,4062.0,1709850.5,184.0,3601.0,1712003.25,201.0,3646.0,209226.8125,1888.0,3790.0,363971.59375,1620.0,3963.0,2103590.75,188.0,3657.0
suboptimal-left-centered,,,3.2136001586914062,176.0,185.0,947568.25,330.0,3970.0,2645387.25,201.0,4062.0,1708504.75,184.0,3601.0,1759313.75,201.0,3646.0,209300.28125,1888.0,3790.0,363273.53125,1620.0,3963.0,2102414.75,189.0,3657.0
suboptimal-left-centered,,,3.2136001586914062,176.0,185.0,1023647.625,330.0,3970.0,2666018.25,201.0,4062.0,1706954.875,184.0,3601.0,1806164.125,201.0,3646.0,209129.59375,1888.0,3790.0,371693.28125,1620.0,3963.0,2100982.0,190.0,3657.0
