label,timestamp1,timestamp2,FP1_variance,FP1_min,FP1_max,FP2_variance,FP2_min,FP2_max,FP3_variance,FP3_min,FP3_max,FP4_variance,FP4_min,FP4_max,FP5_variance,FP5_min,FP5_max,FP6_variance,FP6_min,FP6_max,FP7_variance,FP7_min,FP7_max,FP8_variance,FP8_min,FP8_max
optimal,,,0.21389999985694885,173.0,174.0,2830332.25,186.0,3914.0,3389172.75,168.0,4036.0,1926032.375,176.0,3850.0,27933.52734375,3487.0,4065.0,50407.7109375,3258.0,4030.0,94010.9296875,174.0,1431.0,492218.125,178.0,2809.0
optimal,,,0.21389999985694885,173.0,174.0,2831532.75,186.0,3914.0,3402486.0,168.0,4036.0,1970882.125,176.0,3850.0,26995.720703125,3487.0,4065.0,49999.25,3258.0,4030.0,93921.03125,174.0,1431.0,492115.8125,178.0,2809.0
optimal,,,0.21389997005462646,173.0,174.0,2825964.75,186.0,3914.0,3411408.75,168.0,4036.0,2008509.625,176.0,3850.0,26093.099609375,3487.0,4065.0,49400.23828125,3258.0,4030.0,93873.7109375,174.0,1431.0,492060.40625,178.0,2809.0
optimal,,,0.21389997005462646,173.0,174.0,2805173.5,186.0,3914.0,3415178.25,168.0,4036.0,2038415.5,176.0,3850.0,25274.1328125,3487.0,4065.0,48735.96875,3258.0,4030.0,93851.8828125,174.0,1431.0,492032.875,178.0,2809.0
optimal,,,0.2100001722574234,173.0,174.0,2802120.25,186.0,3914.0,3398246.0,168.0,4036.0,2061797.0,176.0,3850.0,24509.80078125,3487.0,4065.0,47968.265625,3258.0,4030.0,93840.703125,174.0,1431.0,492016.71875,178.0,2809.0
optimal,,,0.2059001922607422,173.0,174.0,2800984.25,186.0,3914.0,3391096.75,168.0,4036.0,2078413.625,176.0,3850.0,23807.345703125,3487.0,4065.0,47160.88671875,3258.0,4030.0,93832.3515625,174.0,1431.0,492005.1875,178.0,2809.0
optimal,,,0.20160020887851715,173.0,174.0,2800301.5,186.0,3914.0,3389912.25,168.0,4036.0,2086393.875,176.0,3850.0,23153.564453125,3487.0,4065.0,46302.18359375,3258.0,4030.0,93826.7578125,174.0,1431.0,491994.28125,178.0,2809.0
optimal,,,0.1971002221107483,173.0,174.0,2799908.25,186.0,3914.0,3389553.25,168.0,4036.0,2079974.125,176.0,3850.0,22768.85546875,3487.0,4065.0,45539.71484375,3258.0,4030.0,93821.203125,174.0,1431.0,491988.96875,178.0,2809.0
optimal,,,0.1971002221107483,173.0,174.0,2799679.0,186.0,3914.0,3389516.25,168.0,4036.0,2078395.875,176.0,3850.0,22598.33984375,3487.0,4065.0,44895.60546875,3258.0,4030.0,93818.3671875,174.0,1431.0,491982.5625,178.0,2809.0
optimal,,,0.20160020887851715,173.0,174.0,2799581.0,186.0,3914.0,3389553.0,168.0,4036.0,2077667.625,176.0,3850.0,22628.421875,3487.0,4065.0,44470.67578125,3258.0,4030.0,93815.5625,174.0,1431.0,491977.28125,178.0,2809.0
optimal,,,0.2059001326560974,173.0,174.0,2799614.5,186.0,3914.0,3389768.75,168.0,4036.0,2077345.5,176.0,3850.0,22803.595703125,3487.0,4065.0,44336.515625,3258.0,4030.0,93815.546875,174.0,1431.0,491977.28125,178.0,2809.0
optimal,,,0.2100001722574234,173.0,174.0,2800201.5,186.0,3914.0,3390668.25,168.0,4036.0,2077388.0,176.0,3850.0,23084.447265625,3487.0,4065.0,44410.03125,3258.0,4030.0,93815.546875,174.0,1431.0,491977.28125,178.0,2809.0
optimal,,,0.2100001722574234,173.0,174.0,2822401.5,186.0,3914.0,3403788.25,168.0,4036.0,2077517.5,176.0,3850.0,23438.4375,3487.0,4065.0,44641.37109375,3258.0,4030.0,93818.390625,174.0,1431.0,491977.3125,178.0,2809.0
optimal,,,0.21389999985694885,173.0,174.0,2825193.25,186.0,3914.0,3403861.0,168.0,4036.0,2077797.25,176.0,3850.0,23806.2734375,3487.0,4065.0,44978.07421875,3258.0,4030.0,93829.4375,174.0,1431.0,491982.53125,178.0,2809.0
optimal,,,0.21760021150112152,173.0,174.0,2813465.5,186.0,3914.0,3395949.5,168.0,4036.0,2078225.875,176.0,3850.0,24122.171875,3487.0,4065.0,45343.671875,3258.0,4030.0,93909.1796875,174.0,1431.0,492016.53125,178.0,2809.0
optimal,,,0.21760021150112152,173.0,174.0,2793188.25,186.0,3914.0,3382727.0,168.0,4036.0,2079223.375,176.0,3850.0,24397.095703125,3487.0,4065.0,45718.515625,3258.0,4030.0,93927.9765625,174.0,1431.0,492133.6875,178.0,2809.0
optimal,,,0.22110015153884888,173.0,174.0,2767803.0,186.0,3914.0,3365109.5,168.0,4036.0,2087024.375,176.0,3850.0,24537.0703125,3487.0,4065.0,46031.85546875,3258.0,4030.0,91387.140625,174.0,1431.0,492515.53125,178.0,2809.0
optimal,,,0.2243998646736145,173.0,174.0,2739477.5,186.0,3914.0,3343701.0,168.0,4036.0,2063264.625,176.0,3850.0,24538.23046875,3487.0,4065.0,45984.30859375,3258.0,4030.0,84645.5703125,174.0,1431.0,482878.53125,178.0,2809.0
optimal,,,0.22750025987625122,173.0,174.0,2711156.75,186.0,3914.0,3318124.25,168.0,4036.0,2014432.375,176.0,3850.0,24422.61328125,3487.0,4065.0,45537.55859375,3258.0,4030.0,74330.7265625,174.0,1431.0,442214.46875,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2684592.25,185.0,3914.0,3289516.5,168.0,4036.0,1957249.625,176.0,3850.0,24250.029296875,3487.0,4065.0,44828.19921875,3258.0,4030.0,64572.16015625,174.0,1431.0,389865.0,178.0,2809.0
optimal,,,0.2330998182296753,173.0,174.0,2657984.75,185.0,3914.0,3258445.75,168.0,4036.0,1898300.75,176.0,3850.0,24026.857421875,3487.0,4065.0,44044.265625,3258.0,4030.0,58463.78125,174.0,1431.0,346999.75,178.0,2809.0
optimal,,,0.2330998182296753,173.0,174.0,2630448.25,185.0,3914.0,3224786.5,168.0,4036.0,1838650.5,176.0,3850.0,23762.640625,3487.0,4065.0,43229.83984375,3258.0,4030.0,55690.4609375,174.0,1431.0,315302.71875,178.0,2809.0
optimal,,,0.2355998456478119,173.0,174.0,2601963.25,185.0,3914.0,3189106.0,168.0,4036.0,1779552.0,176.0,3850.0,23460.685546875,3487.0,4065.0,42404.984375,3258.0,4030.0,54688.8359375,174.0,1431.0,295482.15625,178.0,2809.0
optimal,,,0.2355998456478119,173.0,174.0,2572970.25,185.0,3914.0,3151257.0,168.0,4036.0,1721448.625,176.0,3850.0,23147.970703125,3487.0,4065.0,41612.8046875,3258.0,4030.0,54560.484375,174.0,1431.0,293711.25,178.0,2809.0
optimal,,,0.2355998456478119,173.0,174.0,2543321.0,185.0,3914.0,3111105.25,168.0,4036.0,1665991.375,176.0,3850.0,22899.767578125,3487.0,4065.0,40893.81640625,3258.0,4030.0,54620.31640625,174.0,1431.0,293856.125,178.0,2809.0
optimal,,,0.2355998456478119,173.0,174.0,2532953.0,185.0,3914.0,3090487.25,168.0,4036.0,1614935.875,176.0,3850.0,22742.4453125,3487.0,4065.0,40287.44921875,3258.0,4030.0,54665.41015625,174.0,1431.0,293928.09375,178.0,2809.0
optimal,,,0.2355998456478119,173.0,174.0,2547431.25,185.0,3914.0,3090859.0,168.0,4036.0,1570931.625,176.0,3850.0,22706.9765625,3487.0,4065.0,39790.06640625,3258.0,4030.0,54676.703125,174.0,1431.0,293954.3125,178.0,2809.0
optimal,,,0.2355998456478119,173.0,174.0,2579559.75,185.0,3914.0,3098424.75,168.0,4036.0,1538271.625,176.0,3850.0,22786.484375,3487.0,4065.0,39451.21875,3258.0,4030.0,54671.9453125,174.0,1431.0,293928.4375,178.0,2809.0
optimal,,,0.23309986293315887,173.0,174.0,2636449.5,185.0,3914.0,3141493.0,168.0,4036.0,1541324.5,176.0,3850.0,22974.265625,3487.0,4065.0,39418.72265625,3258.0,4030.0,56228.78125,174.0,1431.0,293843.0625,178.0,2809.0
optimal,,,0.23309986293315887,173.0,174.0,2678108.25,185.0,3914.0,3184582.75,168.0,4036.0,1591827.5,176.0,3850.0,23245.515625,3487.0,4065.0,39804.43359375,3258.0,4030.0,60722.125,174.0,1431.0,293683.46875,178.0,2809.0
optimal,,,0.23309986293315887,173.0,174.0,2712933.0,185.0,3914.0,3223946.0,168.0,4036.0,1657551.5,176.0,3850.0,23571.748046875,3487.0,4065.0,40483.6015625,3258.0,4030.0,66063.8515625,174.0,1431.0,293591.625,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2741313.5,185.0,3914.0,3260122.25,168.0,4036.0,1725153.625,176.0,3850.0,23901.421875,3487.0,4065.0,41289.80859375,3258.0,4030.0,69362.953125,174.0,1431.0,294162.125,178.0,2809.0
optimal,,,0.22750021517276764,173.0,174.0,2765646.75,185.0,3914.0,3292717.0,168.0,4036.0,1789423.0,176.0,3850.0,24174.14453125,3487.0,4065.0,42205.1484375,3258.0,4030.0,70354.28125,174.0,1431.0,293956.65625,178.0,2809.0
optimal,,,0.22439995408058167,173.0,174.0,2787078.5,185.0,3914.0,3321724.25,168.0,4036.0,1849017.125,176.0,3850.0,24340.619140625,3487.0,4065.0,43123.109375,3258.0,4030.0,70320.5078125,174.0,1431.0,293796.9375,178.0,2809.0
optimal,,,0.22439995408058167,173.0,174.0,2805398.75,185.0,3914.0,3347193.5,168.0,4036.0,1902470.875,176.0,3850.0,24390.345703125,3487.0,4065.0,43863.2265625,3258.0,4030.0,70210.0078125,174.0,1431.0,293679.78125,178.0,2809.0
optimal,,,0.2211000770330429,173.0,174.0,2819956.5,185.0,3914.0,3368954.25,168.0,4036.0,1949870.375,176.0,3850.0,24116.189453125,3487.0,4065.0,44179.23046875,3258.0,4030.0,70110.7109375,174.0,1431.0,293591.65625,178.0,2809.0
optimal,,,0.21760015189647675,173.0,174.0,2829949.5,185.0,3914.0,3386792.25,168.0,4036.0,1991178.75,176.0,3850.0,23283.39453125,3487.0,4065.0,43841.875,3258.0,4030.0,70018.5703125,174.0,1431.0,293531.09375,178.0,2809.0
optimal,,,0.21390001475811005,173.0,174.0,2834104.75,185.0,3914.0,3400368.0,168.0,4036.0,2026557.125,176.0,3850.0,21977.822265625,3487.0,4065.0,42725.828125,3258.0,4030.0,69943.4375,174.0,1431.0,293487.71875,178.0,2809.0
optimal,,,0.2100001871585846,173.0,174.0,2831183.25,185.0,3914.0,3409473.0,168.0,4036.0,2056094.5,176.0,3850.0,20375.671875,3517.0,4065.0,41016.24609375,3258.0,4030.0,69894.3828125,174.0,1431.0,293459.4375,178.0,2809.0
optimal,,,0.20590011775493622,173.0,174.0,2817994.25,185.0,3914.0,3413164.5,168.0,4036.0,2078156.625,176.0,3850.0,18925.46875,3607.0,4065.0,39073.65625,3298.0,4030.0,69872.5234375,174.0,1431.0,293443.40625,178.0,2809.0
optimal,,,0.20160020887851715,173.0,174.0,2800003.0,185.0,3914.0,3390087.0,168.0,4036.0,2090597.5,176.0,3850.0,18030.203125,3653.0,4065.0,37356.49609375,3333.0,4030.0,69863.4921875,174.0,1431.0,293433.875,178.0,2809.0
optimal,,,0.1971002072095871,173.0,174.0,2798912.25,185.0,3914.0,3386584.25,168.0,4036.0,2095540.5,176.0,3850.0,17342.158203125,3685.0,4065.0,35821.64453125,3354.0,4030.0,69856.71875,174.0,1431.0,293427.3125,178.0,2809.0
optimal,,,0.1971002072095871,173.0,174.0,2798268.25,185.0,3914.0,3385195.25,168.0,4036.0,2092274.5,176.0,3850.0,16784.53515625,3690.0,4065.0,34368.51171875,3377.0,4030.0,69852.1875,174.0,1431.0,293424.21875,178.0,2809.0
optimal,,,0.1971001774072647,173.0,174.0,2797783.25,185.0,3914.0,3384584.25,168.0,4036.0,2083352.0,176.0,3850.0,16337.193359375,3690.0,4065.0,33006.87109375,3419.0,4030.0,69849.8515625,174.0,1431.0,293420.625,178.0,2809.0
optimal,,,0.1971001774072647,173.0,174.0,2797428.5,185.0,3914.0,3384227.0,168.0,4036.0,2070189.5,176.0,3850.0,16031.9228515625,3690.0,4065.0,31880.66796875,3457.0,4030.0,69845.359375,174.0,1431.0,293417.625,178.0,2809.0
optimal,,,0.19239988923072815,173.0,174.0,2797234.5,185.0,3914.0,3384119.0,168.0,4036.0,2067881.625,176.0,3850.0,15868.8076171875,3690.0,4065.0,30986.568359375,3457.0,4030.0,69843.046875,174.0,1431.0,293417.625,178.0,2809.0
optimal,,,0.19239988923072815,173.0,174.0,2797071.75,185.0,3914.0,3384119.0,168.0,4036.0,2067059.0,176.0,3850.0,15876.5791015625,3690.0,4065.0,30353.14453125,3457.0,4030.0,69840.78125,174.0,1431.0,293417.625,178.0,2809.0
optimal,,,0.19239985942840576,173.0,174.0,2797006.75,185.0,3914.0,3384155.5,168.0,4036.0,2066620.75,176.0,3850.0,16058.7490234375,3690.0,4065.0,30028.224609375,3457.0,4030.0,69840.796875,174.0,1431.0,293417.625,178.0,2809.0
optimal,,,0.1971001774072647,173.0,174.0,2797104.0,185.0,3914.0,3384299.0,168.0,4036.0,2066459.375,176.0,3850.0,16406.4921875,3690.0,4065.0,30064.58203125,3457.0,4030.0,69840.796875,174.0,1431.0,293417.59375,178.0,2809.0
optimal,,,0.20160016417503357,173.0,174.0,2798099.75,185.0,3914.0,3385014.5,167.0,4036.0,2066321.125,176.0,3850.0,16936.64453125,3690.0,4065.0,30404.8046875,3457.0,4030.0,69840.796875,174.0,1431.0,293417.59375,178.0,2809.0
optimal,,,0.20590011775493622,173.0,174.0,2813371.75,185.0,3914.0,3390628.25,167.0,4036.0,2066228.5,176.0,3850.0,17692.095703125,3638.0,4065.0,30891.29296875,3457.0,4030.0,69843.046875,174.0,1431.0,293417.625,178.0,2809.0
optimal,,,0.2100001722574234,173.0,174.0,2808239.75,185.0,3914.0,3397156.5,167.0,4036.0,2066182.25,176.0,3850.0,18765.54296875,3576.0,4065.0,31366.0390625,3457.0,4030.0,69852.09375,174.0,1431.0,293417.625,178.0,2809.0
optimal,,,0.21389999985694885,173.0,174.0,2793324.75,185.0,3914.0,3391260.75,167.0,4036.0,2066251.625,176.0,3850.0,19885.9375,3558.0,4065.0,31845.64453125,3457.0,4030.0,69904.8125,174.0,1431.0,293420.59375,178.0,2809.0
optimal,,,0.21760015189647675,173.0,174.0,2772541.5,185.0,3914.0,3380329.25,167.0,4036.0,2066551.25,176.0,3850.0,20678.81640625,3558.0,4065.0,32491.251953125,3457.0,4030.0,70023.0,174.0,1431.0,293433.8125,178.0,2809.0
optimal,,,0.2211001068353653,173.0,174.0,2747943.75,184.0,3914.0,3365130.5,167.0,4036.0,2067462.25,176.0,3850.0,21014.1328125,3558.0,4065.0,33002.92578125,3457.0,4030.0,70144.875,174.0,1431.0,293452.6875,178.0,2809.0
optimal,,,0.22439992427825928,173.0,174.0,2720755.0,184.0,3914.0,3345819.75,167.0,4036.0,2079130.125,176.0,3850.0,21097.02734375,3558.0,4065.0,33188.38671875,3457.0,4030.0,70231.7421875,174.0,1431.0,293487.125,178.0,2809.0
optimal,,,0.22439992427825928,173.0,174.0,2692269.75,184.0,3914.0,3322668.75,167.0,4036.0,2073352.0,176.0,3850.0,21053.181640625,3558.0,4065.0,33095.296875,3457.0,4030.0,70352.8671875,174.0,1431.0,293527.6875,178.0,2809.0
optimal,,,0.22439992427825928,173.0,174.0,2662844.25,184.0,3914.0,3296526.5,167.0,4036.0,2062372.75,176.0,3850.0,20921.361328125,3558.0,4065.0,32823.8515625,3457.0,4030.0,70441.59375,174.0,1431.0,293559.15625,178.0,2809.0
optimal,,,0.22750021517276764,173.0,174.0,2632617.5,184.0,3914.0,3268049.25,167.0,4036.0,2053762.125,176.0,3850.0,20710.404296875,3558.0,4065.0,32476.51171875,3457.0,4030.0,70516.5234375,174.0,1431.0,293581.6875,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2600707.75,184.0,3914.0,3237392.0,167.0,4036.0,2049115.625,176.0,3850.0,20438.76953125,3558.0,4065.0,32104.1171875,3457.0,4030.0,70591.15625,174.0,1431.0,293600.53125,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2566956.75,184.0,3914.0,3204427.0,167.0,4036.0,2052184.0,176.0,3850.0,20157.0,3558.0,4065.0,31783.775390625,3457.0,4030.0,70666.6328125,174.0,1431.0,293616.5625,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2530744.0,184.0,3914.0,3167969.5,167.0,4036.0,2061246.25,176.0,3850.0,19923.822265625,3558.0,4065.0,31531.498046875,3457.0,4030.0,70737.046875,174.0,1431.0,293629.03125,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2506159.25,184.0,3914.0,3151795.75,167.0,4036.0,2064462.5,176.0,3850.0,19771.203125,3558.0,4065.0,31351.26171875,3457.0,4030.0,70796.9921875,174.0,1431.0,293635.5625,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2504112.75,184.0,3914.0,3150969.5,167.0,4036.0,2064443.375,176.0,3850.0,19708.380859375,3558.0,4065.0,31229.279296875,3457.0,4030.0,70825.6328125,174.0,1431.0,293635.5625,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2514095.75,184.0,3914.0,3154609.5,167.0,4036.0,2058552.0,176.0,3850.0,19726.1328125,3558.0,4065.0,31188.3359375,3457.0,4030.0,70778.3359375,174.0,1431.0,293626.1875,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2533548.0,184.0,3914.0,3164003.0,167.0,4036.0,2062499.875,176.0,3850.0,19832.787109375,3558.0,4065.0,31348.35546875,3457.0,4030.0,70677.8515625,174.0,1431.0,293597.625,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2572852.0,184.0,3914.0,3220587.75,167.0,4036.0,2084665.5,176.0,3850.0,20007.033203125,3558.0,4065.0,31738.67578125,3457.0,4030.0,70565.328125,174.0,1431.0,293548.375,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2605938.0,184.0,3914.0,3258251.5,167.0,4036.0,2124956.0,176.0,3850.0,20242.966796875,3558.0,4065.0,32340.54296875,3457.0,4030.0,70467.1328125,174.0,1431.0,293471.375,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2631404.75,184.0,3914.0,3292814.5,167.0,4036.0,2170215.25,176.0,3850.0,20513.4609375,3558.0,4065.0,33041.80078125,3457.0,4030.0,70392.28125,174.0,1431.0,293372.25,178.0,2809.0
optimal,,,0.23040007054805756,173.0,174.0,2651430.0,184.0,3914.0,3324141.0,167.0,4036.0,2215071.25,176.0,3850.0,20808.833984375,3558.0,4065.0,33778.07421875,3457.0,4030.0,70328.21875,174.0,1431.0,293270.46875,178.0,2809.0
optimal,,,0.22750021517276764,173.0,174.0,2668000.75,184.0,3914.0,3352172.75,167.0,4036.0,2256995.0,176.0,3850.0,21082.6328125,3558.0,4065.0,34503.765625,3457.0,4030.0,70265.421875,174.0,1431.0,293170.75,178.0,2809.0
optimal,,,0.22439995408058167,173.0,174.0,2682731.25,184.0,3914.0,3376842.0,167.0,4036.0,2294718.25,176.0,3850.0,21290.685546875,3558.0,4065.0,35164.234375,3457.0,4030.0,70197.1640625,174.0,1431.0,293073.84375,178.0,2809.0
optimal,,,0.2211000770330429,173.0,174.0,2695798.5,184.0,3914.0,3397881.25,167.0,4036.0,2326711.25,176.0,3850.0,21418.8125,3558.0,4065.0,35675.44921875,3457.0,4030.0,70126.4765625,174.0,1431.0,292990.09375,178.0,2809.0
optimal,,,0.22439992427825928,173.0,174.0,2705684.75,184.0,3914.0,3414860.25,167.0,4036.0,2352396.5,176.0,3850.0,21471.455078125,3558.0,4065.0,35926.34375,3457.0,4030.0,70054.7421875,174.0,1431.0,292928.46875,178.0,2809.0
optimal,,,0.2211001068353653,173.0,174.0,2710579.5,184.0,3914.0,3427493.5,167.0,4036.0,2371235.0,176.0,3850.0,21456.060546875,3558.0,4065.0,35863.11328125,3457.0,4030.0,69995.09375,174.0,1431.0,292890.78125,178.0,2809.0
optimal,,,0.21760015189647675,173.0,174.0,2708137.0,184.0,3914.0,3435161.25,167.0,4036.0,2382648.0,176.0,3850.0,21335.4609375,3558.0,4065.0,35471.12890625,3457.0,4030.0,69954.1484375,174.0,1431.0,292867.84375,178.0,2809.0
